N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.24561657011508942,0.03171888738870621,0.17041392624378204
100,5.0,1.0338953100711687,1e-05,gaussian,6,0.2,0.02,0.2,0.17477460205554962,0.014028039760887623,0.2138386070728302
100,5.0,1.0338953100711687,1e-05,edge_flip,6,0.2,0.02,0.2,0.17456215620040894,0.0077215880155563354,0.20375710725784302
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.19710849225521088,0.07811730355024338,0.25563278794288635
100,5.0,1.0338953100711687,1e-05,gaussian,7,0.2,0.02,0.2,0.16966493427753448,0.013367289677262306,0.18984632194042206
100,5.0,1.0338953100711687,1e-05,edge_flip,7,0.2,0.02,0.2,0.2071918100118637,0.031283631920814514,0.14193250238895416
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.304116427898407,0.04207528755068779,0.24708613753318787
100,5.0,1.0338953100711687,1e-05,gaussian,8,0.2,0.02,0.2,0.20835396647453308,0.01739109866321087,0.19474653899669647
100,5.0,1.0338953100711687,1e-05,edge_flip,8,0.2,0.02,0.2,0.23123469948768616,0.03296663612127304,0.2621470093727112
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.21538516879081726,0.04907193034887314,0.24094587564468384
100,5.0,1.0338953100711687,1e-05,gaussian,9,0.2,0.02,0.2,0.19525854289531708,0.02312195859849453,0.2244773954153061
100,5.0,1.0338953100711687,1e-05,edge_flip,9,0.2,0.02,0.2,0.15395395457744598,0.008563090115785599,0.20547445118427277
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.20451192557811737,0.022284263744950294,0.21047694981098175
100,5.0,1.0338953100711687,1e-05,gaussian,10,0.2,0.02,0.2,0.18801559507846832,0.021887529641389847,0.20285364985466003
100,5.0,1.0338953100711687,1e-05,edge_flip,10,0.2,0.02,0.2,0.23810410499572754,0.011929095722734928,0.17971420288085938
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.18515565991401672,0.031345151364803314,0.2547287046909332
100,5.0,1.0338953100711687,1e-05,gaussian,11,0.2,0.02,0.2,0.21993032097816467,0.005539021920412779,0.1618146002292633
100,5.0,1.0338953100711687,1e-05,edge_flip,11,0.2,0.02,0.2,0.20032240450382233,0.0009895757539197803,0.15567129850387573
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.17726975679397583,0.022610291838645935,0.20704223215579987
100,5.0,1.0338953100711687,1e-05,gaussian,12,0.2,0.02,0.2,0.1854253113269806,0.01594076119363308,0.16518528759479523
100,5.0,1.0338953100711687,1e-05,edge_flip,12,0.2,0.02,0.2,0.2140612006187439,0.0018310772720724344,0.18143154680728912
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.23201046884059906,0.0613083653151989,0.20784233510494232
100,5.0,1.0338953100711687,1e-05,gaussian,13,0.2,0.02,0.2,0.19349494576454163,0.016436859965324402,0.20521990954875946
100,5.0,1.0338953100711687,1e-05,edge_flip,13,0.2,0.02,0.2,0.16769275069236755,0.04727216064929962,0.20375710725784302
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.1585511863231659,0.027028540149331093,0.26900479197502136
100,5.0,1.0338953100711687,1e-05,gaussian,14,0.2,0.02,0.2,0.20882196724414825,0.015167436562478542,0.22578543424606323
100,5.0,1.0338953100711687,1e-05,edge_flip,14,0.2,0.02,0.2,0.26042965054512024,0.0,0.21577855944633484
