N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.19456300139427185,0.012502497062087059,0.1782444566488266
100,10.0,0.5431122541136532,1e-05,gaussian,7,0.2,0.02,0.2,0.16772383451461792,0.02924305573105812,0.1941666603088379
100,10.0,0.5431122541136532,1e-05,edge_flip,7,0.2,0.02,0.2,0.19665563106536865,0.0,0.11350540816783905
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.19804184138774872,0.02169250138103962,0.20503421127796173
100,10.0,0.5431122541136532,1e-05,gaussian,8,0.2,0.02,0.2,0.2320513278245926,0.013960794545710087,0.21294480562210083
100,10.0,0.5431122541136532,1e-05,edge_flip,8,0.2,0.02,0.2,0.27364659309387207,0.035221002995967865,0.2397705763578415
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.21265366673469543,0.011692512780427933,0.2569290101528168
100,10.0,0.5431122541136532,1e-05,gaussian,9,0.2,0.02,0.2,0.24483998119831085,0.012447255663573742,0.2065153270959854
100,10.0,0.5431122541136532,1e-05,edge_flip,9,0.2,0.02,0.2,0.25208911299705505,0.006549573037773371,0.2859651446342468
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.23513947427272797,0.015755226835608482,0.2508481442928314
100,10.0,0.5431122541136532,1e-05,gaussian,10,0.2,0.02,0.2,0.17136003077030182,0.014688542112708092,0.20047736167907715
100,10.0,0.5431122541136532,1e-05,edge_flip,10,0.2,0.02,0.2,0.22129274904727936,0.014094687066972256,0.16585925221443176
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.1991984099149704,0.019828615710139275,0.17041009664535522
100,10.0,0.5431122541136532,1e-05,gaussian,11,0.2,0.02,0.2,0.1430760622024536,0.02398044802248478,0.18943192064762115
100,10.0,0.5431122541136532,1e-05,edge_flip,11,0.2,0.02,0.2,0.14738142490386963,0.003531527705490589,0.14122214913368225
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.21759018301963806,0.018801584839820862,0.24771107733249664
100,10.0,0.5431122541136532,1e-05,gaussian,12,0.2,0.02,0.2,0.22003522515296936,0.012193427421152592,0.2175893485546112
100,10.0,0.5431122541136532,1e-05,edge_flip,12,0.2,0.02,0.2,0.10734613239765167,0.02163979969918728,0.24900949001312256
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.23063762485980988,0.02196674607694149,0.23594708740711212
100,10.0,0.5431122541136532,1e-05,gaussian,13,0.2,0.02,0.2,0.17018361389636993,0.0,0.20009368658065796
100,10.0,0.5431122541136532,1e-05,edge_flip,13,0.2,0.02,0.2,0.25208911299705505,0.0,0.22129274904727936
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.19626694917678833,0.01629059761762619,0.23393449187278748
100,10.0,0.5431122541136532,1e-05,gaussian,14,0.2,0.02,0.2,0.1883774995803833,0.020249947905540466,0.20035916566848755
100,10.0,0.5431122541136532,1e-05,edge_flip,14,0.2,0.02,0.2,0.19357599318027496,0.0,0.12274432182312012
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.24058565497398376,0.014365875162184238,0.19888851046562195
100,10.0,0.5431122541136532,1e-05,gaussian,15,0.2,0.02,0.2,0.1871386468410492,0.01863948255777359,0.17537841200828552
100,10.0,0.5431122541136532,1e-05,edge_flip,15,0.2,0.02,0.2,0.14738142490386963,0.033711981028318405,0.22745202481746674
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.23697178065776825,0.010609403252601624,0.22383786737918854
100,10.0,0.5431122541136532,1e-05,gaussian,16,0.2,0.02,0.2,0.2201167345046997,0.024651944637298584,0.2111840546131134
100,10.0,0.5431122541136532,1e-05,edge_flip,16,0.2,0.02,0.2,0.17201852798461914,0.02013077773153782,0.17817780375480652
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.21397638320922852,0.020416010171175003,0.22814907133579254
100,10.0,0.5431122541136532,1e-05,gaussian,17,0.2,0.02,0.2,0.18804718554019928,0.01798073947429657,0.18309389054775238
100,10.0,0.5431122541136532,1e-05,edge_flip,17,0.2,0.02,0.2,0.21513347327709198,0.0,0.20281492173671722
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.18490445613861084,0.015297338366508484,0.25725287199020386
100,10.0,0.5431122541136532,1e-05,gaussian,18,0.2,0.02,0.2,0.19238457083702087,0.02251238003373146,0.19191865622997284
100,10.0,0.5431122541136532,1e-05,edge_flip,18,0.2,0.02,0.2,0.19357599318027496,0.033711981028318405,0.11966468393802643
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.222503662109375,0.019452130421996117,0.2215164601802826
100,10.0,0.5431122541136532,1e-05,gaussian,19,0.2,0.02,0.2,0.179357647895813,0.01181560754776001,0.20726227760314941
100,10.0,0.5431122541136532,1e-05,edge_flip,19,0.2,0.02,0.2,0.18741671741008759,0.0,0.15046106278896332
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.26454290747642517,0.021483339369297028,0.26496705412864685
100,20.0,0.40561225411365304,1e-05,gaussian,0,0.2,0.02,0.2,0.21937772631645203,0.03928874805569649,0.2217496931552887
100,20.0,0.40561225411365304,1e-05,edge_flip,0,0.2,0.02,0.2,0.31843146681785583,0.014171567745506763,0.19602571427822113
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2505126893520355,0.01437962707132101,0.2958635985851288
100,20.0,0.40561225411365304,1e-05,gaussian,1,0.2,0.02,0.2,0.20266784727573395,0.030867744237184525,0.1846999228000641
100,20.0,0.40561225411365304,1e-05,edge_flip,1,0.2,0.02,0.2,0.1511436104774475,0.036163803189992905,0.23682762682437897
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.3025684356689453,0.011332494206726551,0.2993989586830139
100,20.0,0.40561225411365304,1e-05,gaussian,2,0.2,0.02,0.2,0.2290090173482895,0.012160410173237324,0.1785687953233719
100,20.0,0.40561225411365304,1e-05,edge_flip,2,0.2,0.02,0.2,0.26946917176246643,0.002175804227590561,0.09810110926628113
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.20660844445228577,0.011395995505154133,0.2604120075702667
100,20.0,0.40561225411365304,1e-05,gaussian,3,0.2,0.02,0.2,0.18255797028541565,0.03408285975456238,0.19551150500774384
100,20.0,0.40561225411365304,1e-05,edge_flip,3,0.2,0.02,0.2,0.17154456675052643,0.02416803687810898,0.12258226424455643
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.2943490445613861,0.04381153732538223,0.22003920376300812
100,20.0,0.40561225411365304,1e-05,gaussian,4,0.2,0.02,0.2,0.18434187769889832,0.025847777724266052,0.273872047662735
100,20.0,0.40561225411365304,1e-05,edge_flip,4,0.2,0.02,0.2,0.31843146681785583,0.014171567745506763,0.19194552302360535
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.2065943032503128,0.02190571464598179,0.2698846161365509
100,20.0,0.40561225411365304,1e-05,gaussian,5,0.2,0.02,0.2,0.17412157356739044,0.025985978543758392,0.19413608312606812
100,20.0,0.40561225411365304,1e-05,edge_flip,5,0.2,0.02,0.2,0.18786533176898956,0.0,0.06545957922935486
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.2900056838989258,0.007642524316906929,0.172960564494133
100,20.0,0.40561225411365304,1e-05,gaussian,6,0.2,0.02,0.2,0.19348716735839844,0.033899035304784775,0.15599532425403595
100,20.0,0.40561225411365304,1e-05,edge_flip,6,0.2,0.02,0.2,0.26130878925323486,0.05215815454721451,0.22458705306053162
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.19325220584869385,0.011389287188649178,0.301581472158432
100,20.0,0.40561225411365304,1e-05,gaussian,7,0.2,0.02,0.2,0.11561855673789978,0.04019914194941521,0.19052641093730927
100,20.0,0.40561225411365304,1e-05,edge_flip,7,0.2,0.02,0.2,0.29395031929016113,0.02416803687810898,0.10626149922609329
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.2574819028377533,0.01767914555966854,0.21991269290447235
100,20.0,0.40561225411365304,1e-05,gaussian,8,0.2,0.02,0.2,0.16225621104240417,0.003608611412346363,0.19332852959632874
100,20.0,0.40561225411365304,1e-05,edge_flip,8,0.2,0.02,0.2,0.179704949259758,0.036163803189992905,0.06953977048397064
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.27505722641944885,0.01126777846366167,0.24614068865776062
100,20.0,0.40561225411365304,1e-05,gaussian,9,0.2,0.02,0.2,0.20238618552684784,0.04351674020290375,0.2143571674823761
100,20.0,0.40561225411365304,1e-05,edge_flip,9,0.2,0.02,0.2,0.3225116729736328,0.028166625648736954,0.1266624480485916
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.2479214370250702,0.009078873321413994,0.21075570583343506
100,20.0,0.40561225411365304,1e-05,gaussian,10,0.2,0.02,0.2,0.1502009779214859,0.03181745111942291,0.1982063502073288
100,20.0,0.40561225411365304,1e-05,edge_flip,10,0.2,0.02,0.2,0.1307426393032074,0.0,0.10626149922609329
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.2913212776184082,0.018803594633936882,0.23240025341510773
100,20.0,0.40561225411365304,1e-05,gaussian,11,0.2,0.02,0.2,0.19755329191684723,0.04169996455311775,0.22335326671600342
100,20.0,0.40561225411365304,1e-05,edge_flip,11,0.2,0.02,0.2,0.26538896560668945,0.0,0.2041860967874527
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.2164657562971115,0.016105184331536293,0.22961243987083435
100,20.0,0.40561225411365304,1e-05,gaussian,12,0.2,0.02,0.2,0.17538076639175415,0.001191666815429926,0.2109767645597458
100,20.0,0.40561225411365304,1e-05,edge_flip,12,0.2,0.02,0.2,0.22050686180591583,0.09614261984825134,0.22050686180591583
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.30600231885910034,0.023769013583660126,0.20250160992145538
100,20.0,0.40561225411365304,1e-05,gaussian,13,0.2,0.02,0.2,0.22815245389938354,0.026757529005408287,0.18126891553401947
100,20.0,0.40561225411365304,1e-05,edge_flip,13,0.2,0.02,0.2,0.1552238017320633,0.07614967972040176,0.1552238017320633
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.21487219631671906,0.02613740786910057,0.17606602609157562
100,20.0,0.40561225411365304,1e-05,gaussian,14,0.2,0.02,0.2,0.21914364397525787,0.017171520739793777,0.1839432269334793
100,20.0,0.40561225411365304,1e-05,edge_flip,14,0.2,0.02,0.2,0.26130878925323486,0.01217227429151535,0.20826628804206848
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.2161504328250885,0.032166942954063416,0.26886942982673645
100,20.0,0.40561225411365304,1e-05,gaussian,15,0.2,0.02,0.2,0.20530132949352264,0.015288474038243294,0.20196829736232758
100,20.0,0.40561225411365304,1e-05,edge_flip,15,0.2,0.02,0.2,0.17154456675052643,0.03216521441936493,0.21234647929668427
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.24944408237934113,0.020319310948252678,0.23082871735095978
100,20.0,0.40561225411365304,1e-05,gaussian,16,0.2,0.02,0.2,0.17961542308330536,0.0276697538793087,0.19130386412143707
100,20.0,0.40561225411365304,1e-05,edge_flip,16,0.2,0.02,0.2,0.1552238017320633,0.07215109467506409,0.19194552302360535
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.2727602422237396,0.018100343644618988,0.27089932560920715
100,20.0,0.40561225411365304,1e-05,gaussian,17,0.2,0.02,0.2,0.18411363661289215,0.0,0.22937896847724915
100,20.0,0.40561225411365304,1e-05,edge_flip,17,0.2,0.02,0.2,0.2531484067440033,0.0,0.26538896560668945
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.19557271897792816,0.05450652539730072,0.23968897759914398
100,20.0,0.40561225411365304,1e-05,gaussian,18,0.2,0.02,0.2,0.14370249211788177,0.031459882855415344,0.26189061999320984
100,20.0,0.40561225411365304,1e-05,edge_flip,18,0.2,0.02,0.2,0.28987011313438416,0.06615321338176727,0.08586053550243378
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.22766833007335663,0.027697959914803505,0.21088936924934387
100,20.0,0.40561225411365304,1e-05,gaussian,19,0.2,0.02,0.2,0.22880570590496063,0.031620096415281296,0.16895394027233124
100,20.0,0.40561225411365304,1e-05,edge_flip,19,0.2,0.02,0.2,0.19602571427822113,0.0,0.3265918493270874
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.19329877197742462,0.01238426472991705,0.2186034470796585
200,1.0,5.635918426327381,1e-05,gaussian,0,0.2,0.02,0.2,0.1984008550643921,0.02178860642015934,0.21219860017299652
200,1.0,5.635918426327381,1e-05,edge_flip,0,0.2,0.02,0.2,0.1990727037191391,0.021800270304083824,0.21250149607658386
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.20108772814273834,0.010964927263557911,0.21794383227825165
200,1.0,5.635918426327381,1e-05,gaussian,1,0.2,0.02,0.2,0.20039650797843933,0.01945521868765354,0.21205152571201324
200,1.0,5.635918426327381,1e-05,edge_flip,1,0.2,0.02,0.2,0.1994796246290207,0.020188812166452408,0.21250149607658386
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.21348781883716583,0.013342740945518017,0.19655151665210724
200,1.0,5.635918426327381,1e-05,gaussian,2,0.2,0.02,0.2,0.21219536662101746,0.022520940750837326,0.2040819674730301
200,1.0,5.635918426327381,1e-05,edge_flip,2,0.2,0.02,0.2,0.2110772281885147,0.022605998441576958,0.20456629991531372
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.19954463839530945,0.011111742816865444,0.20864607393741608
200,1.0,5.635918426327381,1e-05,gaussian,3,0.2,0.02,0.2,0.19427795708179474,0.019701141864061356,0.20307557284832
200,1.0,5.635918426327381,1e-05,edge_flip,3,0.2,0.02,0.2,0.19541029632091522,0.020490961149334908,0.20375242829322815
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.20416609942913055,0.013843475840985775,0.19642283022403717
200,1.0,5.635918426327381,1e-05,gaussian,4,0.2,0.02,0.2,0.19779521226882935,0.020549627020955086,0.1919948160648346
200,1.0,5.635918426327381,1e-05,edge_flip,4,0.2,0.02,0.2,0.19805535674095154,0.020289529114961624,0.1903236210346222
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.21391397714614868,0.011352559551596642,0.20335866510868073
200,1.0,5.635918426327381,1e-05,gaussian,5,0.2,0.02,0.2,0.2094871699810028,0.020616695284843445,0.20154674351215363
200,1.0,5.635918426327381,1e-05,edge_flip,5,0.2,0.02,0.2,0.20883910357952118,0.019584516063332558,0.20009003579616547
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.20662274956703186,0.009662630967795849,0.2003192901611328
200,1.0,5.635918426327381,1e-05,gaussian,6,0.2,0.02,0.2,0.2065621018409729,0.016407042741775513,0.1901426613330841
200,1.0,5.635918426327381,1e-05,edge_flip,6,0.2,0.02,0.2,0.20578710734844208,0.01736876368522644,0.1901201605796814
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.19917342066764832,0.012562507763504982,0.19702701270580292
200,1.0,5.635918426327381,1e-05,gaussian,7,0.2,0.02,0.2,0.20650552213191986,0.020264016464352608,0.1947973221540451
200,1.0,5.635918426327381,1e-05,edge_flip,7,0.2,0.02,0.2,0.20599056780338287,0.01978594809770584,0.19357909262180328
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.20366021990776062,0.011039402335882187,0.20722395181655884
200,1.0,5.635918426327381,1e-05,gaussian,8,0.2,0.02,0.2,0.19968606531620026,0.019229883328080177,0.20420601963996887
200,1.0,5.635918426327381,1e-05,edge_flip,8,0.2,0.02,0.2,0.1992761641740799,0.019685233011841774,0.20436283946037292
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.20896613597869873,0.011432844214141369,0.19467292726039886
200,1.0,5.635918426327381,1e-05,gaussian,9,0.2,0.02,0.2,0.20099946856498718,0.01924474537372589,0.19444794952869415
200,1.0,5.635918426327381,1e-05,edge_flip,9,0.2,0.02,0.2,0.19968309998512268,0.01887950487434864,0.19479990005493164
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.20353806018829346,0.010754549875855446,0.19535745680332184
200,1.0,5.635918426327381,1e-05,gaussian,10,0.2,0.02,0.2,0.20456567406654358,0.019019121304154396,0.191058948636055
200,1.0,5.635918426327381,1e-05,edge_flip,10,0.2,0.02,0.2,0.2049732357263565,0.018476640805602074,0.19113749265670776
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.202460378408432,0.012363026849925518,0.1930244266986847
200,1.0,5.635918426327381,1e-05,gaussian,11,0.2,0.02,0.2,0.20779402554035187,0.022999919950962067,0.19717510044574738
200,1.0,5.635918426327381,1e-05,edge_flip,11,0.2,0.02,0.2,0.20883910357952118,0.023915305733680725,0.19744496047496796
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.20128241181373596,0.011473472230136395,0.19525931775569916
200,1.0,5.635918426327381,1e-05,gaussian,12,0.2,0.02,0.2,0.20593143999576569,0.018391799181699753,0.19736427068710327
200,1.0,5.635918426327381,1e-05,edge_flip,12,0.2,0.02,0.2,0.2051766961812973,0.018678072839975357,0.19785189628601074
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.21993416547775269,0.011775324121117592,0.2048465758562088
200,1.0,5.635918426327381,1e-05,gaussian,13,0.2,0.02,0.2,0.21405968070030212,0.01980290189385414,0.197576642036438
200,1.0,5.635918426327381,1e-05,edge_flip,13,0.2,0.02,0.2,0.21372230350971222,0.019282368943095207,0.1964276283979416
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.19939664006233215,0.011917319148778915,0.20591945946216583
200,1.0,5.635918426327381,1e-05,gaussian,14,0.2,0.02,0.2,0.19658127427101135,0.018442127853631973,0.2000666856765747
200,1.0,5.635918426327381,1e-05,edge_flip,14,0.2,0.02,0.2,0.19724150002002716,0.018778787925839424,0.20009003579616547
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.21238906681537628,0.011413794942200184,0.20956847071647644
200,1.0,5.635918426327381,1e-05,gaussian,15,0.2,0.02,0.2,0.20560188591480255,0.01914558745920658,0.2027655839920044
200,1.0,5.635918426327381,1e-05,edge_flip,15,0.2,0.02,0.2,0.2055836319923401,0.018476640805602074,0.20273509621620178
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.21266578137874603,0.011131768114864826,0.20367814600467682
200,1.0,5.635918426327381,1e-05,gaussian,16,0.2,0.02,0.2,0.20445354282855988,0.018824299797415733,0.19632145762443542
200,1.0,5.635918426327381,1e-05,edge_flip,16,0.2,0.02,0.2,0.2049732357263565,0.01857735589146614,0.19764843583106995
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.20730392634868622,0.011122286319732666,0.1992543637752533
200,1.0,5.635918426327381,1e-05,gaussian,17,0.2,0.02,0.2,0.20467792451381683,0.02107890136539936,0.19429345428943634
200,1.0,5.635918426327381,1e-05,edge_flip,17,0.2,0.02,0.2,0.20354896783828735,0.021699553355574608,0.19439296424388885
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.20594745874404907,0.012268397025763988,0.21039746701717377
200,1.0,5.635918426327381,1e-05,gaussian,18,0.2,0.02,0.2,0.2058960646390915,0.02298789843916893,0.20372217893600464
200,1.0,5.635918426327381,1e-05,edge_flip,18,0.2,0.02,0.2,0.20599056780338287,0.023915305733680725,0.202531635761261
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.197923481464386,0.011722852475941181,0.20928120613098145
200,1.0,5.635918426327381,1e-05,gaussian,19,0.2,0.02,0.2,0.19296450912952423,0.018778011202812195,0.20201045274734497
200,1.0,5.635918426327381,1e-05,edge_flip,19,0.2,0.02,0.2,0.1927652359008789,0.019080936908721924,0.20131082832813263
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.21290677785873413,0.01246451772749424,0.20072375237941742
200,2.0,2.668102829441137,1e-05,gaussian,0,0.2,0.02,0.2,0.20545706152915955,0.019642408937215805,0.19753721356391907
200,2.0,2.668102829441137,1e-05,edge_flip,0,0.2,0.02,0.2,0.20703408122062683,0.02036001719534397,0.20053404569625854
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.19877903163433075,0.011828474700450897,0.20118992030620575
200,2.0,2.668102829441137,1e-05,gaussian,1,0.2,0.02,0.2,0.19852982461452484,0.019336771219968796,0.2026297152042389
200,2.0,2.668102829441137,1e-05,edge_flip,1,0.2,0.02,0.2,0.19867689907550812,0.02036001719534397,0.2007661908864975
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.19610251486301422,0.011376493610441685,0.19876137375831604
200,2.0,2.668102829441137,1e-05,gaussian,2,0.2,0.02,0.2,0.19477137923240662,0.020210707560181618,0.20079292356967926
200,2.0,2.668102829441137,1e-05,edge_flip,2,0.2,0.02,0.2,0.19705189764499664,0.018636345863342285,0.2047126442193985
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.1973579376935959,0.01314747054129839,0.19844596087932587
200,2.0,2.668102829441137,1e-05,gaussian,3,0.2,0.02,0.2,0.19092079997062683,0.020684070885181427,0.2023332566022873
200,2.0,2.668102829441137,1e-05,edge_flip,3,0.2,0.02,0.2,0.19403401017189026,0.019440725445747375,0.19867689907550812
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.18563063442707062,0.011606019921600819,0.2041887640953064
200,2.0,2.668102829441137,1e-05,gaussian,4,0.2,0.02,0.2,0.18583406507968903,0.019152849912643433,0.19778858125209808
200,2.0,2.668102829441137,1e-05,edge_flip,4,0.2,0.02,0.2,0.18126608431339264,0.022083686664700508,0.20308764278888702
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.2076965868473053,0.01138040516525507,0.20335981249809265
200,2.0,2.668102829441137,1e-05,gaussian,5,0.2,0.02,0.2,0.2081911712884903,0.020261656492948532,0.19602395594120026
200,2.0,2.668102829441137,1e-05,edge_flip,5,0.2,0.02,0.2,0.20703408122062683,0.019670549780130386,0.18962328135967255
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.20772594213485718,0.011267286725342274,0.20058836042881012
200,2.0,2.668102829441137,1e-05,gaussian,6,0.2,0.02,0.2,0.20643174648284912,0.02012472413480282,0.19734381139278412
200,2.0,2.668102829441137,1e-05,edge_flip,6,0.2,0.02,0.2,0.20448049902915955,0.014614449813961983,0.19798046350479126
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.20121832191944122,0.011581473052501678,0.20725013315677643
200,2.0,2.668102829441137,1e-05,gaussian,7,0.2,0.02,0.2,0.19489410519599915,0.02224096842110157,0.195635125041008
200,2.0,2.668102829441137,1e-05,edge_flip,7,0.2,0.02,0.2,0.19217686355113983,0.023232800886034966,0.1938018649816513
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.20790430903434753,0.011627345345914364,0.2081766128540039
200,2.0,2.668102829441137,1e-05,gaussian,8,0.2,0.02,0.2,0.20273438096046448,0.020703481510281563,0.20275184512138367
200,2.0,2.668102829441137,1e-05,edge_flip,8,0.2,0.02,0.2,0.19751617312431335,0.016797764226794243,0.20308764278888702
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.21193493902683258,0.011307884007692337,0.2128160446882248
200,2.0,2.668102829441137,1e-05,gaussian,9,0.2,0.02,0.2,0.2063348889350891,0.019696179777383804,0.20133087038993835
200,2.0,2.668102829441137,1e-05,edge_flip,9,0.2,0.02,0.2,0.19658760726451874,0.018176700919866562,0.19542688131332397
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.2059268206357956,0.012863180600106716,0.2036885917186737
200,2.0,2.668102829441137,1e-05,gaussian,10,0.2,0.02,0.2,0.20394304394721985,0.021614613011479378,0.19742639362812042
200,2.0,2.668102829441137,1e-05,edge_flip,10,0.2,0.02,0.2,0.20680195093154907,0.02311788871884346,0.20146262645721436
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.19882789254188538,0.012502925470471382,0.21912170946598053
200,2.0,2.668102829441137,1e-05,gaussian,11,0.2,0.02,0.2,0.20460931956768036,0.018654851242899895,0.21161548793315887
200,2.0,2.668102829441137,1e-05,edge_flip,11,0.2,0.02,0.2,0.2003019154071808,0.02116439677774906,0.21724842488765717
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.20988881587982178,0.01138570997864008,0.2031313180923462
200,2.0,2.668102829441137,1e-05,gaussian,12,0.2,0.02,0.2,0.20563600957393646,0.021035924553871155,0.19650399684906006
200,2.0,2.668102829441137,1e-05,edge_flip,12,0.2,0.02,0.2,0.20633766055107117,0.019095992669463158,0.1868375539779663
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.19576378166675568,0.01229910645633936,0.20156776905059814
200,2.0,2.668102829441137,1e-05,gaussian,13,0.2,0.02,0.2,0.18778543174266815,0.019857818260788918,0.20053304731845856
200,2.0,2.668102829441137,1e-05,edge_flip,13,0.2,0.02,0.2,0.1854446828365326,0.021279307082295418,0.20494478940963745
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.213344544172287,0.012982943095266819,0.21726103127002716
200,2.0,2.668102829441137,1e-05,gaussian,14,0.2,0.02,0.2,0.2096746563911438,0.024698467925190926,0.21385490894317627
200,2.0,2.668102829441137,1e-05,edge_flip,14,0.2,0.02,0.2,0.21376626193523407,0.022658243775367737,0.21237340569496155
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.19340887665748596,0.011490602046251297,0.1942557692527771
200,2.0,2.668102829441137,1e-05,gaussian,15,0.2,0.02,0.2,0.19108913838863373,0.017944440245628357,0.1910664290189743
200,2.0,2.668102829441137,1e-05,edge_flip,15,0.2,0.02,0.2,0.19008757174015045,0.017257411032915115,0.18846255540847778
