N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
500,0.5,75.26107361311833,1,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.20489664375782013,0.03021957352757454,0.20007427036762238
500,0.5,75.26107361311833,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878
500,0.5,75.26107361311833,2,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22255811095237732,0.017244644463062286,0.1994684934616089
500,0.5,75.26107361311833,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768
500,0.5,75.26107361311833,3,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2157423049211502,0.012435593642294407,0.2179696261882782
500,0.5,75.26107361311833,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20224899053573608,0.019360000267624855,0.20025703310966492
500,0.5,75.26107361311833,4,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22086995840072632,0.01886482536792755,0.199087992310524
500,0.5,75.26107361311833,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2008032202720642,0.019680000841617584,0.19980722665786743
500,0.5,75.26107361311833,5,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.21853183209896088,0.011091620661318302,0.21482175588607788
500,0.5,75.26107361311833,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.020080000162124634,0.1989397555589676
500,0.5,75.26107361311833,6,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22807158529758453,0.011681010015308857,0.21254658699035645
500,0.5,75.26107361311833,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.019519999623298645,0.19579117000102997
500,0.5,75.26107361311833,7,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.20663438737392426,0.012014495208859444,0.22932612895965576
500,0.5,75.26107361311833,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20131726562976837,0.020447999238967896,0.20000000298023224
500,0.5,75.26107361311833,8,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2295437455177307,0.012677183374762535,0.21223315596580505
500,0.5,75.26107361311833,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20019276440143585,0.020719999447464943,0.19688352942466736
500,0.5,75.26107361311833,9,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2203293740749359,0.011173472739756107,0.21089179813861847
500,0.5,75.26107361311833,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19823293387889862,0.02027199976146221,0.19810441136360168
500,0.5,75.26107361311833,10,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2147088646888733,0.013197251595556736,0.22547803819179535
500,0.5,75.26107361311833,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20295582711696625,0.020255999639630318,0.1989397555589676
500,0.5,75.26107361311833,11,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22011050581932068,0.011516050435602665,0.2181212306022644
500,0.5,75.26107361311833,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19669076800346375,0.019920000806450844,0.1968192756175995
500,0.5,75.26107361311833,12,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.21637339890003204,0.013956548646092415,0.21106484532356262
500,0.5,75.26107361311833,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19919678568840027,0.02051199972629547,0.2034698724746704
500,0.5,75.26107361311833,13,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22009116411209106,0.012180812656879425,0.21991543471813202
500,0.5,75.26107361311833,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20025703310966492,0.020287999883294106,0.20009638369083405
500,0.5,75.26107361311833,14,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22779597342014313,0.012470928020775318,0.21451731026172638
500,0.5,75.26107361311833,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20221686363220215,0.019791999831795692,0.19791164994239807
500,0.5,75.26107361311833,15,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.21541786193847656,0.011284616775810719,0.22066400945186615
500,0.5,75.26107361311833,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20099598169326782,0.019519999623298645,0.20131726562976837
500,0.5,75.26107361311833,16,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.1973288506269455,0.018789706751704216,0.22308935225009918
500,0.5,75.26107361311833,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20591165125370026,0.02070399932563305,0.19855421781539917
500,0.5,75.26107361311833,17,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2139938622713089,0.03281782940030098,0.18923543393611908
500,0.5,75.26107361311833,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19926103949546814,0.01934400014579296,0.199421688914299
500,0.5,75.26107361311833,18,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.20417746901512146,0.018137356266379356,0.21397367119789124
500,0.5,75.26107361311833,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2038232982158661,0.02014400064945221,0.20122088491916656
500,0.5,75.26107361311833,19,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.2273527979850769,0.015425866469740868,0.2027256339788437
500,1.0,27.449962502007253,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2009638547897339,0.020096000283956528,0.2017991989850998
500,1.0,27.449962502007253,0,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.22870208323001862,0.012805916368961334,0.21044550836086273
500,1.0,27.449962502007253,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20048192143440247,0.020447999238967896,0.20022490620613098
500,1.0,27.449962502007253,1,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2055170089006424,0.033270470798015594,0.19577264785766602
500,1.0,27.449962502007253,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878
500,1.0,27.449962502007253,2,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2190018892288208,0.01901019923388958,0.19965945184230804
500,1.0,27.449962502007253,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768
500,1.0,27.449962502007253,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2149192839860916,0.012443478219211102,0.21882887184619904
500,1.0,27.449962502007253,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20224899053573608,0.019360000267624855,0.20025703310966492
500,1.0,27.449962502007253,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.21070757508277893,0.03031289204955101,0.19092996418476105
500,1.0,27.449962502007253,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2008032202720642,0.019680000841617584,0.19980722665786743
500,1.0,27.449962502007253,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.22222596406936646,0.011235971003770828,0.21257546544075012
500,1.0,27.449962502007253,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.020080000162124634,0.1989397555589676
500,1.0,27.449962502007253,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2281050980091095,0.011409063823521137,0.21129471063613892
