N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,gaussian,3,0.2,0.02,0.2,0.1964440494775772,0.023143714293837547,0.173635333776474
100,2.0,2.668102829441137,1e-05,edge_flip,3,0.2,0.02,0.2,0.1880977600812912,0.03162132948637009,0.1730889230966568
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.23198193311691284,0.032597415149211884,0.2354605346918106
100,2.0,2.668102829441137,1e-05,gaussian,4,0.2,0.02,0.2,0.19348874688148499,0.021260492503643036,0.19169272482395172
100,2.0,2.668102829441137,1e-05,edge_flip,4,0.2,0.02,0.2,0.2040446400642395,0.028403811156749725,0.2077968418598175
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.27113649249076843,0.024639731273055077,0.21551011502742767
100,2.0,2.668102829441137,1e-05,gaussian,5,0.2,0.02,0.2,0.23241159319877625,0.01608658768236637,0.17342416942119598
100,2.0,2.668102829441137,1e-05,edge_flip,5,0.2,0.02,0.2,0.2321861982345581,0.024267002940177917,0.1740269809961319
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.2683066725730896,0.03825167939066887,0.2338012158870697
100,2.0,2.668102829441137,1e-05,gaussian,6,0.2,0.02,0.2,0.2035679966211319,0.024586090818047523,0.2030700147151947
100,2.0,2.668102829441137,1e-05,edge_flip,6,0.2,0.02,0.2,0.2068587988615036,0.021968776360154152,0.2002924382686615
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.2344919741153717,0.02646363154053688,0.24106360971927643
100,2.0,2.668102829441137,1e-05,gaussian,7,0.2,0.02,0.2,0.20482759177684784,0.014175314456224442,0.19415445625782013
100,2.0,2.668102829441137,1e-05,edge_flip,7,0.2,0.02,0.2,0.1993543803691864,0.02150913141667843,0.2162393182516098
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.2258622944355011,0.022756611928343773,0.24528151750564575
100,2.0,2.668102829441137,1e-05,gaussian,8,0.2,0.02,0.2,0.19582703709602356,0.018067756667733192,0.2071487158536911
100,2.0,2.668102829441137,1e-05,edge_flip,8,0.2,0.02,0.2,0.2106110006570816,0.019210902974009514,0.2077968418598175
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.22800301015377045,0.027201035991311073,0.2294577807188034
100,2.0,2.668102829441137,1e-05,gaussian,9,0.2,0.02,0.2,0.20245243608951569,0.021462436765432358,0.19832134246826172
100,2.0,2.668102829441137,1e-05,edge_flip,9,0.2,0.02,0.2,0.1974782794713974,0.02013019472360611,0.2162393182516098
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.24820482730865479,0.03144414350390434,0.2378891110420227
100,2.0,2.668102829441137,1e-05,gaussian,10,0.2,0.02,0.2,0.2010301947593689,0.025325199589133263,0.21726343035697937
