N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,gaussian,12,0.2,0.02,0.2,0.1703188121318817,0.009300261735916138,0.18523581326007843
100,5.0,1.0338953100711687,1e-05,edge_flip,12,0.2,0.02,0.2,0.13849779963493347,0.05147966742515564,0.17112745344638824
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.22404952347278595,0.016974816098809242,0.20483259856700897
100,5.0,1.0338953100711687,1e-05,gaussian,13,0.2,0.02,0.2,0.18398897349834442,0.017759785056114197,0.19814245402812958
100,5.0,1.0338953100711687,1e-05,edge_flip,13,0.2,0.02,0.2,0.1436498463153839,0.03549113869667053,0.22264795005321503
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.18908759951591492,0.029738830402493477,0.18860696256160736
100,5.0,1.0338953100711687,1e-05,gaussian,14,0.2,0.02,0.2,0.2141062170267105,0.012088466435670853,0.21253915131092072
100,5.0,1.0338953100711687,1e-05,edge_flip,14,0.2,0.02,0.2,0.18314890563488007,0.033808138221502304,0.24325615167617798
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.21637775003910065,0.018696311861276627,0.19132310152053833
100,5.0,1.0338953100711687,1e-05,gaussian,15,0.2,0.02,0.2,0.18665866553783417,0.029390472918748856,0.19736212491989136
100,5.0,1.0338953100711687,1e-05,edge_flip,15,0.2,0.02,0.2,0.1883009523153305,0.06578519940376282,0.14880190789699554
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.1887979358434677,0.012909304350614548,0.1881830096244812
100,5.0,1.0338953100711687,1e-05,gaussian,16,0.2,0.02,0.2,0.19869202375411987,0.02212672308087349,0.20177097618579865
100,5.0,1.0338953100711687,1e-05,edge_flip,16,0.2,0.02,0.2,0.20203974843025208,0.024551618844270706,0.20032240450382233
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.2605454623699188,0.021478118374943733,0.2525334358215332
100,5.0,1.0338953100711687,1e-05,gaussian,17,0.2,0.02,0.2,0.2191264033317566,0.030086707323789597,0.2126687467098236
100,5.0,1.0338953100711687,1e-05,edge_flip,17,0.2,0.02,0.2,0.2329520583152771,0.005197083577513695,0.23982146382331848
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.21125000715255737,0.018653836101293564,0.1732805222272873
100,5.0,1.0338953100711687,1e-05,gaussian,18,0.2,0.02,0.2,0.1891934871673584,0.01167841162532568,0.20261895656585693
100,5.0,1.0338953100711687,1e-05,edge_flip,18,0.2,0.02,0.2,0.2295173555612564,0.03212513402104378,0.23123469948768616
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.24512796103954315,0.04217667505145073,0.1962486356496811
100,5.0,1.0338953100711687,1e-05,gaussian,19,0.2,0.02,0.2,0.20099426805973053,0.017152104526758194,0.23063074052333832
100,5.0,1.0338953100711687,1e-05,edge_flip,19,0.2,0.02,0.2,0.26042965054512024,0.0,0.23466940224170685
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.29301682114601135,0.02329481579363346,0.3284395635128021
100,10.0,0.5431122541136532,1e-05,gaussian,0,0.2,0.02,0.2,0.17818064987659454,0.01315239630639553,0.19889263808727264
100,10.0,0.5431122541136532,1e-05,edge_flip,0,0.2,0.02,0.2,0.1566203385591507,0.023148823529481888,0.22437238693237305
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2499382346868515,0.008218569681048393,0.22168099880218506
100,10.0,0.5431122541136532,1e-05,gaussian,1,0.2,0.02,0.2,0.20863841474056244,0.02301757037639618,0.2012193650007248
100,10.0,0.5431122541136532,1e-05,edge_flip,1,0.2,0.02,0.2,0.16893889009952545,0.03823905065655708,0.16893889009952545
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.18537959456443787,0.013393701985478401,0.24381273984909058
100,10.0,0.5431122541136532,1e-05,gaussian,2,0.2,0.02,0.2,0.21953891217708588,0.028848843649029732,0.18533632159233093
100,10.0,0.5431122541136532,1e-05,edge_flip,2,0.2,0.02,0.2,0.23053166270256042,0.01711273193359375,0.22129274904727936
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.2212790846824646,0.011111575178802013,0.3327180743217468
100,10.0,0.5431122541136532,1e-05,gaussian,3,0.2,0.02,0.2,0.17552369832992554,0.013430707156658173,0.20485840737819672
100,10.0,0.5431122541136532,1e-05,edge_flip,3,0.2,0.02,0.2,0.16277961432933807,0.05483829975128174,0.2089741975069046
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.18163348734378815,0.023111987859010696,0.16424810886383057
100,10.0,0.5431122541136532,1e-05,gaussian,4,0.2,0.02,0.2,0.16515201330184937,0.030866533517837524,0.1934332400560379
100,10.0,0.5431122541136532,1e-05,edge_flip,4,0.2,0.02,0.2,0.17817780375480652,0.0,0.14122214913368225
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.1542397290468216,0.010157950222492218,0.20448458194732666
100,10.0,0.5431122541136532,1e-05,gaussian,5,0.2,0.02,0.2,0.2020810842514038,0.008565631695091724,0.2028483748435974
100,10.0,0.5431122541136532,1e-05,edge_flip,5,0.2,0.02,0.2,0.2336113005876541,0.0,0.24900949001312256
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.18540719151496887,0.034970711916685104,0.192818284034729
100,10.0,0.5431122541136532,1e-05,gaussian,6,0.2,0.02,0.2,0.16602163016796112,0.032559625804424286,0.22176769375801086
100,10.0,0.5431122541136532,1e-05,edge_flip,6,0.2,0.02,0.2,0.2058945596218109,0.03974807262420654,0.2952040731906891
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.2616671919822693,0.0076954178512096405,0.155989408493042
