N,sigma,epsilon,rep,method,dp_type,delta,flip_prob,n_flipped,frac_flipped,epochs,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
500,10.0,1.9953178628215948,1,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14819,0.11878957915831663,421,0.2,0.02,0.2,0.1101017660217382,0.0,0.0,0.0
500,10.0,1.9953178628215948,2,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14948,0.11982364729458918,410,0.2,0.02,0.2,0.20057821017700123,0.019479919789302844,0.19445333756300187,1.0
500,10.0,1.9953178628215948,2,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14877,0.11925450901803607,303,0.2,0.02,0.2,0.20235324801027374,0.017083361989183764,0.196608557983934,1.0
500,10.0,1.9953178628215948,3,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14978,0.12006412825651303,428,0.2,0.02,0.2,0.0,0.0,0.1109647338081654,0.0
500,10.0,1.9953178628215948,3,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15011,0.12032865731462926,533,0.2,0.02,0.2,0.1118828450989986,0.0,0.0,0.0
500,10.0,1.9953178628215948,4,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14859,0.11911022044088176,412,0.2,0.02,0.2,0.20666084229021447,0.018722632091207808,0.20176094419901489,1.0
500,10.0,1.9953178628215948,4,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15086,0.12092985971943888,387,0.2,0.02,0.2,0.20239548837811444,0.0196917891840847,0.20133947918209613,1.0
500,10.0,1.9953178628215948,5,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15054,0.12067334669338678,431,0.2,0.02,0.2,0.20024028617071166,0.02160453249784728,0.19800153962904285,1.0
500,10.0,1.9953178628215948,5,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14889,0.11935070140280561,429,0.2,0.02,0.2,0.2010015562393703,0.02017561035733247,0.20387390125254012,1.0
500,10.0,1.9953178628215948,6,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14779,0.11846893787575151,306,0.2,0.02,0.2,0.09177804636244531,0.13173101856807462,0.1749981484038414,8.064309592839943e-05
500,10.0,1.9953178628215948,6,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14936,0.11972745490981963,383,0.2,0.02,0.2,0.10947996918411473,0.0,0.0,0.0
500,10.0,1.9953178628215948,7,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15089,0.12095390781563126,577,0.2,0.02,0.2,0.10920472705045732,0.0,0.0,0.0
500,10.0,1.9953178628215948,7,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14872,0.11921442885771544,629,0.2,0.02,0.2,0.10761457867124433,0.0,0.0,0.0
500,10.0,1.9953178628215948,8,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15009,0.120312625250501,411,0.2,0.02,0.2,0.0,0.0,0.11114389617272252,0.0
500,10.0,1.9953178628215948,8,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14932,0.11969539078156313,317,0.2,0.02,0.2,0.11015443467565898,0.19446381818018973,0.0,0.011446555441083917
500,10.0,1.9953178628215948,9,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14991,0.1201683366733467,666,0.2,0.02,0.2,0.10948927904122452,0.0,0.0,0.0
500,10.0,1.9953178628215948,9,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14894,0.11939078156312626,637,0.2,0.02,0.2,0.0,0.0,0.10884763341704004,0.0
500,10.0,1.9953178628215948,10,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15024,0.12043286573146293,341,0.2,0.02,0.2,0.2012118176887943,0.02189903326932869,0.19491798307165006,1.0
500,10.0,1.9953178628215948,10,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14747,0.1182124248496994,526,0.2,0.02,0.2,0.19931194152574092,0.01889243246306667,0.19352501113156048,1.0
500,10.0,1.9953178628215948,11,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14988,0.12014428857715431,392,0.2,0.02,0.2,0.0,0.0,0.10986868169558074,0.0
500,10.0,1.9953178628215948,11,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14980,0.12008016032064128,361,0.2,0.02,0.2,0.20526783339128435,0.01956557496497661,0.20290237279220324,1.0
500,10.0,1.9953178628215948,12,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14985,0.12012024048096193,509,0.2,0.02,0.2,0.0,0.0,0.10831945419029276,0.0
500,10.0,1.9953178628215948,12,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14829,0.11886973947895792,361,0.2,0.02,0.2,0.10754080616508564,0.0,0.0,0.0
500,10.0,1.9953178628215948,13,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15005,0.12028056112224449,426,0.2,0.02,0.2,0.11207132488337111,0.0,0.0,0.0
500,10.0,1.9953178628215948,13,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15078,0.12086573146292585,360,0.2,0.02,0.2,0.11212524047637722,0.0,0.0,0.0
500,10.0,1.9953178628215948,14,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14930,0.11967935871743487,518,0.2,0.02,0.2,0.0,0.0,0.10997407132179081,0.0
500,10.0,1.9953178628215948,14,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14728,0.11806012024048096,314,0.2,0.02,0.2,0.10706655433977959,0.0,0.0,0.0
500,10.0,1.9953178628215948,15,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14865,0.11915831663326654,367,0.2,0.02,0.2,0.0,0.0,0.10979490895723369,0.0
500,10.0,1.9953178628215948,15,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14947,0.11981563126252505,278,0.2,0.02,0.2,0.202311007642433,0.01864000402485045,0.2001567488825556,1.0
500,10.0,1.9953178628215948,16,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14949,0.1198316633266533,379,0.2,0.02,0.2,0.0,0.0,0.10959466866743456,0.0
500,10.0,1.9953178628215948,16,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15080,0.12088176352705411,605,0.2,0.02,0.2,0.138620693620101,0.09633716382677035,0.056528326265833664,1.3745063015346564e-05
500,10.0,1.9953178628215948,17,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14789,0.11854909819639278,303,0.2,0.02,0.2,0.20818150031851773,0.018722632091207808,0.1974946536196084,1.0
500,10.0,1.9953178628215948,17,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15100,0.12104208416833667,379,0.2,0.02,0.2,0.20860482245070228,0.022952323177710905,0.1960594332020045,1.0
500,10.0,1.9953178628215948,18,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14834,0.11890981963927856,467,0.2,0.02,0.2,0.0,0.0,0.10823514248932471,0.0
500,10.0,1.9953178628215948,18,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15235,0.12212424849699399,504,0.2,0.02,0.2,0.20315581499924765,0.02326785872548117,0.20163516175698123,1.0
500,10.0,1.9953178628215948,19,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14760,0.11831663326653306,346,0.2,0.02,0.2,0.20666084229021447,0.016682162460229497,0.19947995715656,1.0
500,10.0,1.9953178628215948,19,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,14913,0.11954308617234469,429,0.2,0.02,0.2,0.20835138024365787,0.017735468787909,0.1980869708583597,1.0
