N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1000,2.0,11.728684954707337,19,edge_flip_vem,,,145,,,1e-05,0.2,0.02,0.2,0.2013498991727829,0.019816260784864426,0.19954626262187958,1.0
1000,2.0,11.728684954707337,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19954626262187958,0.019816260784864426,0.2013498991727829,1.0
1000,2.0,11.728684954707337,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22064296901226044,0.012143570929765701,0.21521547436714172,1.0
1000,5.0,4.1484505404580005,19,edge_flip_vem,,,173,,,1e-05,0.2,0.02,0.2,0.20126226544380188,0.019672095775604248,0.1997896432876587,1.0
1000,5.0,4.1484505404580005,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1997896432876587,0.019672095775604248,0.20126226544380188,1.0
1000,5.0,4.1484505404580005,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22194033861160278,0.010893436148762703,0.21697929501533508,1.0
1000,10.0,1.9945956405993723,19,edge_flip_vem,,,398,,,1e-05,0.2,0.02,0.2,0.198989138007164,0.019399501383304596,0.2002646028995514,1.0
1000,10.0,1.9945956405993723,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.198989138007164,0.019399501383304596,0.2002646028995514,1.0
1000,10.0,1.9945956405993723,19,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2170848399400711,0.013212264515459538,0.21514154970645905,1.0
1000,20.0,0.977390412892278,19,edge_flip_vem,,,521,,,1e-05,0.2,0.02,0.2,0.10522671788930893,0.18012383580207825,0.18442852795124054,4.005017801279522e-05
1000,20.0,0.977390412892278,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19966961443424225,0.018383938819169998,0.20315991342067719,0.954729771659256
1000,20.0,0.977390412892278,19,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18827572464942932,0.05565965920686722,0.18790079653263092,0.6275415124381415
10000,1.0,27.43885139089614,0,edge_flip_vem,,,261,,,1e-05,0.2,0.02,0.2,0.1997632384300232,0.019986040890216827,0.1998891830444336,1.0
10000,1.0,27.43885139089614,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1997632384300232,0.019986040890216827,0.1998891830444336,1.0
10000,1.0,27.43885139089614,0,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2260119765996933,0.010515651665627956,0.2181984931230545,1.0
10000,2.0,11.728684954707337,0,edge_flip_vem,,,274,,,1e-05,0.2,0.02,0.2,0.1997644007205963,0.019986622035503387,0.19988858699798584,1.0
10000,2.0,11.728684954707337,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1997644007205963,0.019986622035503387,0.19988858699798584,1.0
10000,2.0,11.728684954707337,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22599169611930847,0.01051407027989626,0.21821093559265137,1.0
10000,5.0,4.1484505404580005,0,edge_flip_vem,,,409,,,1e-05,0.2,0.02,0.2,0.19993752241134644,0.019994601607322693,0.19982008635997772,1.0
10000,5.0,4.1484505404580005,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19982008635997772,0.019994601607322693,0.19993752241134644,1.0
10000,5.0,4.1484505404580005,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22597497701644897,0.010513505898416042,0.2182176262140274,1.0
10000,10.0,1.9945956405993723,0,edge_flip_vem,,,331,,,1e-05,0.2,0.02,0.2,0.19962145388126373,0.02013968862593174,0.19981715083122253,1.0
10000,10.0,1.9945956405993723,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19962145388126373,0.02013968862593174,0.19981715083122253,1.0
10000,10.0,1.9945956405993723,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22599782049655914,0.01052060816437006,0.218194842338562,1.0
10000,20.0,0.977390412892278,0,edge_flip_vem,,,860,,,1e-05,0.2,0.02,0.2,0.10994529724121094,0.0,0.0,0.0
10000,20.0,0.977390412892278,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1995488703250885,0.02022857591509819,0.19981107115745544,1.0
10000,20.0,0.977390412892278,0,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2260737121105194,0.010540608316659927,0.2181151658296585,1.0
10000,1.0,27.43885139089614,1,edge_flip_vem,,,65,,,1e-05,0.2,0.02,0.2,0.19988004863262177,0.020022479817271233,0.199909508228302,1.0
10000,1.0,27.43885139089614,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19988004863262177,0.020022479817271233,0.199909508228302,1.0
10000,1.0,27.43885139089614,1,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22515876591205597,0.00990342628210783,0.21849796175956726,1.0
10000,2.0,11.728684954707337,1,edge_flip_vem,,,149,,,1e-05,0.2,0.02,0.2,0.19988073408603668,0.020023303106427193,0.19990850985050201,1.0
10000,2.0,11.728684954707337,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19988073408603668,0.020023303106427193,0.19990850985050201,1.0
10000,2.0,11.728684954707337,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22508500516414642,0.010066641494631767,0.21846729516983032,1.0
10000,5.0,4.1484505404580005,1,edge_flip_vem,,,78,,,1e-05,0.2,0.02,0.2,0.19988441467285156,0.019997285678982735,0.1998957395553589,1.0
10000,5.0,4.1484505404580005,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19988441467285156,0.019997285678982735,0.1998957395553589,1.0
10000,5.0,4.1484505404580005,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22470565140247345,0.010762599296867847,0.218244269490242,1.0
10000,10.0,1.9945956405993723,1,edge_flip_vem,,,337,,,1e-05,0.2,0.02,0.2,0.19977812469005585,0.01999945566058159,0.19991301000118256,1.0
10000,10.0,1.9945956405993723,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19977812469005585,0.01999945566058159,0.19991301000118256,1.0
10000,10.0,1.9945956405993723,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22213681042194366,0.012249347753822803,0.21564005315303802,1.0
10000,20.0,0.977390412892278,1,edge_flip_vem,,,812,,,1e-05,0.2,0.02,0.2,0.1994406282901764,0.020108094438910484,0.20013947784900665,1.0
10000,20.0,0.977390412892278,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20013947784900665,0.020108094438910484,0.1994406282901764,1.0
10000,20.0,0.977390412892278,1,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18424735963344574,0.06952858716249466,0.17241276800632477,0.6983112747588517
10000,1.0,27.43885139089614,2,edge_flip_vem,,,51,,,1e-05,0.2,0.02,0.2,0.2000080794095993,0.019988199695944786,0.20011457800865173,1.0
10000,1.0,27.43885139089614,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000080794095993,0.019988199695944786,0.20011457800865173,1.0
10000,1.0,27.43885139089614,2,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22136174142360687,0.010211256332695484,0.22098518908023834,1.0
10000,2.0,11.728684954707337,2,edge_flip_vem,,,53,,,1e-05,0.2,0.02,0.2,0.2000093311071396,0.019989702850580215,0.20011478662490845,1.0
10000,2.0,11.728684954707337,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000093311071396,0.019989702850580215,0.20011478662490845,1.0
10000,2.0,11.728684954707337,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22134147584438324,0.010210850276052952,0.22101916372776031,1.0
10000,5.0,4.1484505404580005,2,edge_flip_vem,,,70,,,1e-05,0.2,0.02,0.2,0.2000107765197754,0.020004509016871452,0.20016050338745117,1.0
10000,5.0,4.1484505404580005,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000107765197754,0.020004509016871452,0.20016050338745117,1.0
10000,5.0,4.1484505404580005,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22121787071228027,0.010209898464381695,0.22118975222110748,1.0
10000,10.0,1.9945956405993723,2,edge_flip_vem,,,291,,,1e-05,0.2,0.02,0.2,0.19998593628406525,0.01995374634861946,0.199865460395813,1.0
10000,10.0,1.9945956405993723,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.199865460395813,0.01995374634861946,0.19998593628406525,1.0
10000,10.0,1.9945956405993723,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22087469696998596,0.010210493579506874,0.22160328924655914,1.0
10000,20.0,0.977390412892278,2,edge_flip_vem,,,864,,,1e-05,0.2,0.02,0.2,0.10230731219053268,0.12029271572828293,0.1387457549571991,5.058813398666242e-06
10000,20.0,0.977390412892278,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19991400837898254,0.01964276097714901,0.1999586671590805,1.0
10000,20.0,0.977390412892278,2,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2200547307729721,0.01022316887974739,0.22251196205615997,1.0
10000,1.0,27.43885139089614,3,edge_flip_vem,,,312,,,1e-05,0.2,0.02,0.2,0.1999092549085617,0.020010000094771385,0.2000989019870758,1.0
10000,1.0,27.43885139089614,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000989019870758,0.020010000094771385,0.1999092549085617,1.0
10000,1.0,27.43885139089614,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21844322979450226,0.009525524452328682,0.22558578848838806,1.0
10000,2.0,11.728684954707337,3,edge_flip_vem,,,227,,,1e-05,0.2,0.02,0.2,0.19990898668766022,0.020010262727737427,0.20009799301624298,1.0
10000,2.0,11.728684954707337,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20009799301624298,0.020010262727737427,0.19990898668766022,1.0
10000,2.0,11.728684954707337,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21844567358493805,0.009517543949186802,0.22559374570846558,1.0
10000,5.0,4.1484505404580005,3,edge_flip_vem,,,241,,,1e-05,0.2,0.02,0.2,0.19985394179821014,0.01999848149716854,0.20012515783309937,1.0
10000,5.0,4.1484505404580005,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20012515783309937,0.01999848149716854,0.19985394179821014,1.0
10000,5.0,4.1484505404580005,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2184596210718155,0.009501698426902294,0.22560101747512817,1.0
10000,10.0,1.9945956405993723,3,edge_flip_vem,,,260,,,1e-05,0.2,0.02,0.2,0.19990375638008118,0.019948802888393402,0.2000615894794464,1.0
10000,10.0,1.9945956405993723,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000615894794464,0.019948802888393402,0.19990375638008118,1.0
10000,10.0,1.9945956405993723,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2184334546327591,0.009506968781352043,0.2255973368883133,1.0
10000,20.0,0.977390412892278,3,edge_flip_vem,,,795,,,1e-05,0.2,0.02,0.2,0.19991259276866913,0.01983032375574112,0.20029449462890625,1.0
10000,20.0,0.977390412892278,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20029449462890625,0.01983032375574112,0.19991259276866913,1.0
10000,20.0,0.977390412892278,3,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21836955845355988,0.009745006449520588,0.22538858652114868,1.0
10000,1.0,27.43885139089614,4,edge_flip_vem,,,48,,,1e-05,0.2,0.02,0.2,0.20007489621639252,0.019972439855337143,0.20005305111408234,1.0
10000,1.0,27.43885139089614,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20005305111408234,0.019972439855337143,0.20007489621639252,1.0
10000,1.0,27.43885139089614,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22555510699748993,0.010273439809679985,0.21856948733329773,1.0
10000,2.0,11.728684954707337,4,edge_flip_vem,,,48,,,1e-05,0.2,0.02,0.2,0.20007605850696564,0.019972583279013634,0.20005261898040771,1.0
10000,2.0,11.728684954707337,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20005261898040771,0.019972583279013634,0.20007605850696564,1.0
10000,2.0,11.728684954707337,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22550514340400696,0.010268676094710827,0.2185962051153183,1.0
10000,5.0,4.1484505404580005,4,edge_flip_vem,,,144,,,1e-05,0.2,0.02,0.2,0.20006544888019562,0.0199572816491127,0.20001737773418427,1.0
10000,5.0,4.1484505404580005,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20001737773418427,0.0199572816491127,0.20006544888019562,1.0
10000,5.0,4.1484505404580005,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2254181057214737,0.010260775685310364,0.21863533556461334,1.0
10000,10.0,1.9945956405993723,4,edge_flip_vem,,,300,,,1e-05,0.2,0.02,0.2,0.19981810450553894,0.019995195791125298,0.19993016123771667,1.0
10000,10.0,1.9945956405993723,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19981810450553894,0.019995195791125298,0.19993016123771667,1.0
10000,10.0,1.9945956405993723,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2253730297088623,0.010255774483084679,0.21861183643341064,1.0
10000,20.0,0.977390412892278,4,edge_flip_vem,,,955,,,1e-05,0.2,0.02,0.2,0.06316369771957397,0.08316415548324585,0.11054223775863647,0.0001907282245104502
10000,20.0,0.977390412892278,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20020639896392822,0.020141370594501495,0.2001403570175171,1.0
10000,20.0,0.977390412892278,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22553066909313202,0.010289466008543968,0.21845275163650513,1.0
10000,1.0,27.43885139089614,5,edge_flip_vem,,,352,,,1e-05,0.2,0.02,0.2,0.20009282231330872,0.020014239475131035,0.19988645613193512,1.0
10000,1.0,27.43885139089614,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20009282231330872,0.020014239475131035,0.19988645613193512,1.0
10000,1.0,27.43885139089614,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22480237483978271,0.01053592748939991,0.21944402158260345,1.0
10000,2.0,11.728684954707337,5,edge_flip_vem,,,185,,,1e-05,0.2,0.02,0.2,0.2000938206911087,0.020013462752103806,0.19988417625427246,1.0
10000,2.0,11.728684954707337,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2000938206911087,0.020013462752103806,0.19988417625427246,1.0
10000,2.0,11.728684954707337,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22482794523239136,0.0105363754555583,0.21942295134067535,1.0
10000,5.0,4.1484505404580005,5,edge_flip_vem,,,130,,,1e-05,0.2,0.02,0.2,0.20008154213428497,0.02005281113088131,0.19987352192401886,1.0
10000,5.0,4.1484505404580005,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20008154213428497,0.02005281113088131,0.19987352192401886,1.0
10000,5.0,4.1484505404580005,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2249474674463272,0.010538152419030666,0.21932192146778107,1.0
10000,10.0,1.9945956405993723,5,edge_flip_vem,,,462,,,1e-05,0.2,0.02,0.2,0.20016270875930786,0.01994948647916317,0.20001938939094543,1.0
10000,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20016270875930786,0.01994948647916317,0.20001938939094543,1.0
10000,10.0,1.9945956405993723,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22520588338375092,0.01054082065820694,0.21910066902637482,1.0
10000,20.0,0.977390412892278,5,edge_flip_vem,,,626,,,1e-05,0.2,0.02,0.2,0.20046965777873993,0.019591830670833588,0.19952785968780518,1.0
10000,20.0,0.977390412892278,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20046965777873993,0.019591830670833588,0.19952785968780518,1.0
10000,20.0,0.977390412892278,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2255517691373825,0.010545632801949978,0.21877163648605347,1.0
10000,1.0,27.43885139089614,6,edge_flip_vem,,,267,,,1e-05,0.2,0.02,0.2,0.2001926749944687,0.02003256045281887,0.19990165531635284,1.0
10000,1.0,27.43885139089614,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19990165531635284,0.02003256045281887,0.2001926749944687,1.0
10000,1.0,27.43885139089614,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22463074326515198,0.010267747566103935,0.21777132153511047,1.0
10000,2.0,11.728684954707337,6,edge_flip_vem,,,255,,,1e-05,0.2,0.02,0.2,0.20019392669200897,0.020032864063978195,0.19990281760692596,1.0
10000,2.0,11.728684954707337,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19990281760692596,0.020032864063978195,0.20019392669200897,1.0
10000,2.0,11.728684954707337,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2246423214673996,0.01026831939816475,0.21776211261749268,1.0
10000,5.0,4.1484505404580005,6,edge_flip_vem,,,255,,,1e-05,0.2,0.02,0.2,0.2002141773700714,0.020055783912539482,0.19985708594322205,1.0
10000,5.0,4.1484505404580005,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19985708594322205,0.020055783912539482,0.2002141773700714,1.0
10000,5.0,4.1484505404580005,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22474068403244019,0.010269628837704659,0.2177048623561859,1.0
10000,10.0,1.9945956405993723,6,edge_flip_vem,,,334,,,1e-05,0.2,0.02,0.2,0.19999897480010986,0.01998067833483219,0.19973939657211304,1.0
10000,10.0,1.9945956405993723,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19973939657211304,0.01998067833483219,0.19999897480010986,1.0
10000,10.0,1.9945956405993723,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22479158639907837,0.010277259163558483,0.21763956546783447,1.0
10000,20.0,0.977390412892278,6,edge_flip_vem,,,883,,,1e-05,0.2,0.02,0.2,0.09478941559791565,0.11068042367696762,0.1271943747997284,4.187313003561008e-05
10000,20.0,0.977390412892278,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19997809827327728,0.01960277557373047,0.20028479397296906,1.0
10000,20.0,0.977390412892278,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22493876516819,0.010303234681487083,0.21743720769882202,1.0
10000,1.0,27.43885139089614,7,edge_flip_vem,,,51,,,1e-05,0.2,0.02,0.2,0.20020155608654022,0.020009079948067665,0.1998533308506012,1.0
10000,1.0,27.43885139089614,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1998533308506012,0.020009079948067665,0.20020155608654022,1.0
10000,1.0,27.43885139089614,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21766310930252075,0.010326331481337547,0.22203926742076874,1.0
10000,2.0,11.728684954707337,7,edge_flip_vem,,,51,,,1e-05,0.2,0.02,0.2,0.20020192861557007,0.020009223371744156,0.19985321164131165,1.0
10000,2.0,11.728684954707337,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19985321164131165,0.020009223371744156,0.20020192861557007,1.0
10000,2.0,11.728684954707337,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2176818549633026,0.01032607164233923,0.2220267802476883,1.0
10000,5.0,4.1484505404580005,7,edge_flip_vem,,,147,,,1e-05,0.2,0.02,0.2,0.20018881559371948,0.02004930190742016,0.1998075395822525,1.0
10000,5.0,4.1484505404580005,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1998075395822525,0.02004930190742016,0.20018881559371948,1.0
10000,5.0,4.1484505404580005,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21777284145355225,0.010325007140636444,0.2219715267419815,1.0
10000,10.0,1.9945956405993723,7,edge_flip_vem,,,322,,,1e-05,0.2,0.02,0.2,0.20015260577201843,0.019975943490862846,0.19999277591705322,1.0
10000,10.0,1.9945956405993723,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19999277591705322,0.019975943490862846,0.20015260577201843,1.0
10000,10.0,1.9945956405993723,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21801620721817017,0.010323356837034225,0.22181113064289093,1.0
10000,20.0,0.977390412892278,7,edge_flip_vem,,,795,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11000007390975952,0.0
10000,20.0,0.977390412892278,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19982148706912994,0.020304394885897636,0.19960589706897736,1.0
10000,20.0,0.977390412892278,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21868272125720978,0.010326660238206387,0.2212749719619751,1.0
10000,1.0,27.43885139089614,8,edge_flip_vem,,,146,,,1e-05,0.2,0.02,0.2,0.2001340240240097,0.019964439794421196,0.1999547928571701,1.0
10000,1.0,27.43885139089614,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2001340240240097,0.019964439794421196,0.1999547928571701,1.0
10000,1.0,27.43885139089614,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22593997418880463,0.010255524888634682,0.21779024600982666,1.0
10000,2.0,11.728684954707337,8,edge_flip_vem,,,58,,,1e-05,0.2,0.02,0.2,0.20013335347175598,0.019963782280683517,0.1999550759792328,1.0
10000,2.0,11.728684954707337,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20013335347175598,0.019963782280683517,0.1999550759792328,1.0
10000,2.0,11.728684954707337,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22593943774700165,0.010254470631480217,0.21779024600982666,1.0
10000,5.0,4.1484505404580005,8,edge_flip_vem,,,144,,,1e-05,0.2,0.02,0.2,0.2001652866601944,0.019939323887228966,0.1999739408493042,1.0
10000,5.0,4.1484505404580005,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2001652866601944,0.019939323887228966,0.1999739408493042,1.0
10000,5.0,4.1484505404580005,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22597983479499817,0.010255007073283195,0.21777057647705078,1.0
10000,10.0,1.9945956405993723,8,edge_flip_vem,,,151,,,1e-05,0.2,0.02,0.2,0.2001335620880127,0.0199856236577034,0.1999143809080124,1.0
10000,10.0,1.9945956405993723,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2001335620880127,0.0199856236577034,0.1999143809080124,1.0
10000,10.0,1.9945956405993723,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2260335087776184,0.010258608497679234,0.21773357689380646,1.0
10000,20.0,0.977390412892278,8,edge_flip_vem,,,742,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11018681526184082,0.0
10000,20.0,0.977390412892278,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20013736188411713,0.020271914079785347,0.2001020461320877,1.0
10000,20.0,0.977390412892278,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22570978105068207,0.010247944854199886,0.21760854125022888,1.0
10000,1.0,27.43885139089614,9,edge_flip_vem,,,262,,,1e-05,0.2,0.02,0.2,0.19995030760765076,0.019989479333162308,0.19994087517261505,1.0
10000,1.0,27.43885139089614,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19995030760765076,0.019989479333162308,0.19994087517261505,1.0
10000,1.0,27.43885139089614,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22016575932502747,0.010395360179245472,0.22332021594047546,1.0
10000,2.0,11.728684954707337,9,edge_flip_vem,,,312,,,1e-05,0.2,0.02,0.2,0.19994954764842987,0.01998942345380783,0.1999409943819046,1.0
10000,2.0,11.728684954707337,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19994954764842987,0.01998942345380783,0.1999409943819046,1.0
10000,2.0,11.728684954707337,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2201666235923767,0.010399318300187588,0.22333696484565735,1.0
10000,5.0,4.1484505404580005,9,edge_flip_vem,,,243,,,1e-05,0.2,0.02,0.2,0.19994106888771057,0.020027875900268555,0.2000409960746765,1.0
