N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,2.0,11.728668054585487,2,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11886963248252869,0.01021660678088665,0.12864749133586884,0.17025820481945267
1222,2.0,11.728668054585487,3,edge_flip_vem,,,325,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838019132614,0.02217783033847809,0.0021060495637357235,0.000435334001183433
1222,2.0,11.728668054585487,3,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022542977705597878,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,3,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1353921890258789,0.010148104280233383,0.11215993762016296,0.0009056929271241483
1222,2.0,11.728668054585487,4,edge_flip_vem,,,280,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15727455914020538,0.021799176931381226,0.0020603055600076914,0.00021362734387380577
1222,2.0,11.728668054585487,4,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022552423179149628,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,4,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12359048426151276,0.007823124527931213,0.12743063271045685,0.2311102863115616
1222,2.0,11.728668054585487,5,edge_flip_vem,,,287,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021060495637357235,0.02218448929488659,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,5,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022545676678419113,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,5,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12742871046066284,0.012485628947615623,0.11671600490808487,0.08021582259054201
1222,2.0,11.728668054585487,6,edge_flip_vem,,,286,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002113788854330778,0.022187817841768265,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,6,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022551074624061584,0.0001971983292605728,0.6666693687438965,0.005999041963085236
