regime,N,p,q,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,n_fit,mean_degree,lcc_size,lcc_frac,n_components,n_isolated,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.999905107788924,5.999948240612141,4.999956867176784,1e-05,482,3.52,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11414279788732529,0.006121484562754631,0.11485569179058075,4.9680460104069894e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,9,spectral,,,,,,,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014260897668969418,0.0010685257847533633,0.01289828431372549,0.6202219421847078
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,9,edge_flip_vem,,,,397,,,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007293786853551865,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.999903914186634,5.999947589556346,4.999956324630288,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12666691839694977,0.006330655887722969,0.10286673158407211,0.007081751607300713
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,10,spectral,,,,,,,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014126984126984127,0.0012365591397849463,0.013092595011100954,0.5477618857165253
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,10,edge_flip_vem,,,,268,,,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007399577181786299,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.999704375246353,5.999838750134375,4.999865625111979,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10278187692165375,0.006582154426723719,0.1343494951725006,1.8848000303104824e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,11,spectral,,,,,,,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013275140934715404,0.0011108262838588395,0.013246534525197565,0.6418561431665796
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,11,edge_flip_vem,,,,189,,,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0071779340505599976,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.99990589121024,5.999948667932857,4.999957223277382,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10419024527072906,0.006318732164800167,0.13147160410881042,0.001217740390999227
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,12,spectral,,,,,,,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007751528284269683,0.0005241090146750524,0.5,1.2225792384185247e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,12,edge_flip_vem,,,,257,,,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007657657843083143,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,12,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13309454917907715,0.00652676448225975,0.10401938110589981,8.733188230894638e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,13,spectral,,,,,,,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.012272399133713002,0.0011767514837301317,0.013426352507568778,0.5612650336300037
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,13,edge_flip_vem,,,,221,,,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007018547970801592,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,13,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.999722287676306,5.999848520550712,4.999873767125593,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.09917420893907547,0.006373561453074217,0.13610973954200745,0.004863060633436513
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,14,spectral,,,,,,,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.2857142857142857,0.0006027727546714888,0.007689494295322967,0.02627119196163895
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,14,edge_flip_vem,,,,256,,,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0075363824144005775,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,14,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12395378947257996,0.0067419251427054405,0.10492101311683655,0.00037364736003708056
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,15,spectral,,,,,,,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007262273330384785,0.0008403361344537816,0.4,0.005636500221214605
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,15,edge_flip_vem,,,,245,,,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0071638948284089565,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,15,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10804484039545059,0.006136729847639799,0.12011957913637161,0.000250200361217081
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,16,spectral,,,,,,,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007376478775226166,0.0004166666666666667,0.4,0.0005937451915917222
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,16,edge_flip_vem,,,,227,,,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007267615292221308,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,16,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1104741245508194,0.006274931598454714,0.11755958944559097,0.0005276561590349509
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,17,spectral,,,,,,,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013204819277108433,0.0009955555555555555,0.013928571428571429,0.6410154172434638
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,17,edge_flip_vem,,,,249,,,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0072662667371332645,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,17,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10986148566007614,0.006430139299482107,0.11815284937620163,3.487272200551802e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,18,spectral,,,,,,,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013256425824731835,0.0010894376426644533,0.013552170492741185,0.6648789075419448
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,18,edge_flip_vem,,,,346,,,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.02500000037252903,0.007159011904150248,0.004138333373900589
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,18,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1286582201719284,0.006629991345107555,0.10222966969013214,0.001916454660400856
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,inf,19,spectral,,,,,,,1e-05,488,3.312,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.01298417894162575,0.001194180472626356,0.012547838634795156,0.6143769096732136
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,19,edge_flip_vem,,,,249,,,1e-05,488,3.312,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0069680544547736645,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.449962502007253,19,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,10.999722287676306,5.999848520550712,4.999873767125593,1e-05,488,3.312,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11710327118635178,0.006048077251762152,0.11065187305212021,0.0012204850200087337
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,0,spectral,,,,,,,1e-05,485,3.328,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007206436002480761,0.0003479471120389701,0.3333333333333333,0.022439706488874195
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,0,edge_flip_vem,,,,469,,,1e-05,485,3.328,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007089301943778992,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,485,3.328,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1086973249912262,0.00598363159224391,0.11934114992618561,0.005181680460186163
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,1,spectral,,,,,,,1e-05,479,3.588,479,0.958,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013378827332315704,0.0013162513162513162,0.015483603154836031,0.5751478976842598
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,1,edge_flip_vem,,,,165,,,1e-05,479,3.588,479,0.958,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007818725891411304,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999903914186634,5.999947589556346,4.999956324630288,1e-05,479,3.588,479,0.958,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1053021103143692,0.00662317406386137,0.12442058324813843,0.0011109869047976817
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,2,spectral,,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014643832216430876,0.0012519293431658377,0.013348946135831381,0.66439037466286
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,2,edge_flip_vem,,,,327,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007603583857417107,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13029274344444275,0.006282692775130272,0.1027870625257492,0.0011093438415576574
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,3,spectral,,,,,,,1e-05,475,3.36,475,0.95,24,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.012725200781419579,0.0011771950159374094,0.014827098473394137,0.5579741112079813
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,3,edge_flip_vem,,,,490,,,1e-05,475,3.36,475,0.95,24,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007369368337094784,0.02530883625149727,0.0,0.00399227337676485
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,475,3.36,475,0.95,24,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10836832970380783,0.0060892775654792786,0.12094755470752716,3.1065622410108826e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,4,spectral,,,,,,,1e-05,483,3.492,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014072090897218231,0.001115305422100206,0.013675213675213675,0.6258541818203225
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,4,edge_flip_vem,,,,191,,,1e-05,483,3.492,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00749190105125308,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.492,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1155083030462265,0.006424295715987682,0.11343172937631607,0.0006920322320339948
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,5,spectral,,,,,,,1e-05,477,3.312,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.01293222683264177,0.0012659118081440326,0.013739632167327804,0.737027659774806
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,5,edge_flip_vem,,,,252,,,1e-05,477,3.312,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007210134994238615,0.025202462449669838,0.0,0.0039291846037809094
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.312,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11068199574947357,0.006488728802651167,0.11837942153215408,7.640420585836644e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,6,spectral,,,,,,,1e-05,480,3.328,480,0.96,21,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0125016193807488,0.0010779046923625236,0.01445511010728402,0.6263790050818999
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,6,edge_flip_vem,,,,157,,,1e-05,480,3.328,480,0.96,21,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0072467876598238945,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,480,3.328,480,0.96,21,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13421112298965454,0.006562649272382259,0.09838137030601501,0.0006138639362923108
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,7,spectral,,,,,,,1e-05,488,3.692,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014153582831374873,0.0012431333680514725,0.014488243430152144,0.6207484415423347
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,7,edge_flip_vem,,,,270,,,1e-05,488,3.692,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007768044248223305,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999722287676306,5.999848520550712,4.999873767125593,1e-05,488,3.692,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11641868948936462,0.006131631322205067,0.11317706108093262,4.750529225910044e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,8,spectral,,,,,,,1e-05,482,3.52,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013457556935817806,0.001156428534442584,0.014709262238565847,0.6538715202469884
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,8,edge_flip_vem,,,,197,,,1e-05,482,3.52,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00758347287774086,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999905107788924,5.999948240612141,4.999956867176784,1e-05,482,3.52,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10942482948303223,0.006129719782620668,0.11931083351373672,0.0015045740594219186
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,9,spectral,,,,,,,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014260897668969418,0.0010685257847533633,0.01289828431372549,0.6202219421847078
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,9,edge_flip_vem,,,,316,,,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007294613402336836,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999903914186634,5.999947589556346,4.999956324630288,1e-05,479,3.352,479,0.958,19,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12422145158052444,0.006155697163194418,0.10492244362831116,0.003101869602782468
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,10,spectral,,,,,,,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014126984126984127,0.0012365591397849463,0.013092595011100954,0.5477618857165253
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,10,edge_flip_vem,,,,269,,,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007418545428663492,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999704375246353,5.999838750134375,4.999865625111979,1e-05,473,3.312,473,0.946,26,23,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10601706057786942,0.0065321289002895355,0.1306530088186264,0.0062233775586630615
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,11,spectral,,,,,,,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013275140934715404,0.0011108262838588395,0.013246534525197565,0.6418561431665796
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,11,edge_flip_vem,,,,189,,,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007170023396611214,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.99990589121024,5.999948667932857,4.999957223277382,1e-05,484,3.364,484,0.968,15,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10462173819541931,0.006347643677145243,0.13067643344402313,9.942746536741166e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,12,spectral,,,,,,,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007751528284269683,0.0005241090146750524,0.5,1.2225792384185247e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,12,edge_flip_vem,,,,290,,,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007658417336642742,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,481,3.54,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1341896504163742,0.006515358574688435,0.10367807000875473,0.0005003392288247206
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,13,spectral,,,,,,,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.012272399133713002,0.0011767514837301317,0.013426352507568778,0.5612650336300037
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,13,edge_flip_vem,,,,210,,,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007019050419330597,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,10.999722287676306,5.999848520550712,4.999873767125593,1e-05,488,3.336,488,0.976,13,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0976918563246727,0.006458364427089691,0.13628554344177246,0.00010905065267331141
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,14,spectral,,,,,,,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.2857142857142857,0.0006027727546714888,0.007689494295322967,0.02627119196163895
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,14,edge_flip_vem,,,,276,,,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0075371405109763145,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,481,3.488,481,0.962,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12151496112346649,0.006752929650247097,0.10729164630174637,0.0003768862801271707
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,15,spectral,,,,,,,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007262273330384785,0.0008403361344537816,0.4,0.005636500221214605
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,15,edge_flip_vem,,,,245,,,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007155983708798885,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,481,3.316,481,0.962,18,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11559730023145676,0.006121071521192789,0.11325786262750626,0.004251396299202224
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,16,spectral,,,,,,,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007376478775226166,0.0004166666666666667,0.4,0.0005937451915917222
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,16,edge_flip_vem,,,,211,,,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0072682262398302555,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,485,3.412,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10855379700660706,0.006161512807011604,0.11931277066469193,0.00014698811719277873
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,17,spectral,,,,,,,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013204819277108433,0.0009955555555555555,0.013928571428571429,0.6410154172434638
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,17,edge_flip_vem,,,,249,,,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00725835794582963,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,475,3.288,475,0.95,22,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10935360938310623,0.006319365464150906,0.11919620633125305,0.0014096198450612447
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,inf,18,spectral,,,,,,,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013256425824731835,0.0010894376426644533,0.013552170492741185,0.6648789075419448
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,18,edge_flip_vem,,,,346,,,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.02499237470328808,0.007151100784540176,0.004138333373900589
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,481,3.344,481,0.962,19,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13091541826725006,0.006588292308151722,0.10000213235616684,0.0013548235344016495
