N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
200,5.0,4.150006096013556,5,edge_flip_vem,,,,325,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10310786962509155,0.0
200,5.0,4.150006096013556,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2106950432062149,0.030653322115540504,0.18702979385852814,0.7356098229047746
200,5.0,4.150006096013556,6,edge_flip_vem,,,,183,,,1e-05,0.2,0.02,0.2,0.19977203011512756,0.020723583176732063,0.19497673213481903,1.0
200,5.0,4.150006096013556,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21020381152629852,0.03757347911596298,0.19881732761859894,0.673648331135548
200,5.0,4.150006096013556,7,edge_flip_vem,,,,292,,,1e-05,0.2,0.02,0.2,0.19310030341148376,0.017317872494459152,0.1935172826051712,1.0
200,5.0,4.150006096013556,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2202814370393753,0.02050665393471718,0.20186443626880646,0.8079616479391554
200,5.0,4.150006096013556,8,edge_flip_vem,,,,290,,,1e-05,0.2,0.02,0.2,0.1978956162929535,0.019072329625487328,0.1958106905221939,1.0
200,5.0,4.150006096013556,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2030555009841919,0.11937637627124786,0.13306768238544464,0.004137595438710611
200,5.0,4.150006096013556,9,edge_flip_vem,,,,296,,,1e-05,0.2,0.02,0.2,0.20081450045108795,0.019794752821326256,0.1901814192533493,1.0
200,5.0,4.150006096013556,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22673310339450836,0.024016505107283592,0.19757945835590363,0.8622433486037288
200,5.0,4.150006096013556,10,edge_flip_vem,,,,165,,,1e-05,0.2,0.02,0.2,0.20519281923770905,0.019794752821326256,0.19601918756961823,1.0
200,5.0,4.150006096013556,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22497797012329102,0.018739018589258194,0.21468785405158997,0.9291252238549085
200,5.0,4.150006096013556,11,edge_flip_vem,,,,650,,,1e-05,0.2,0.02,0.2,0.2024824321269989,0.01804029569029808,0.2112390697002411,1.0
200,5.0,4.150006096013556,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22845619916915894,0.01747128926217556,0.2293284684419632,0.8888430835988429
200,5.0,4.150006096013556,12,edge_flip_vem,,,,730,,,1e-05,0.2,0.02,0.2,0.05647018179297447,0.09206157177686691,0.13259316980838776,0.0
200,5.0,4.150006096013556,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1606200635433197,0.1056746244430542,0.18690097332000732,0.16710697354757525
200,5.0,4.150006096013556,13,edge_flip_vem,,,,258,,,1e-05,0.2,0.02,0.2,0.20185695588588715,0.02247804030776024,0.19518521428108215,1.0
200,5.0,4.150006096013556,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1848171204328537,0.05762265622615814,0.20299692451953888,0.5978208097977262
200,5.0,4.150006096013556,14,edge_flip_vem,,,,259,,,1e-05,0.2,0.02,0.2,0.20331639051437378,0.020517176017165184,0.19893807172775269,1.0
200,5.0,4.150006096013556,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20402126014232635,0.023013953119516373,0.22872880101203918,0.9291252238549085
200,5.0,4.150006096013556,15,edge_flip_vem,,,,351,,,1e-05,0.2,0.02,0.2,0.19893807172775269,0.01865951530635357,0.20852868258953094,1.0
200,5.0,4.150006096013556,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18198265135288239,0.08732074499130249,0.17319579422473907,0.33104889207329363
200,5.0,4.150006096013556,16,edge_flip_vem,,,,425,,,1e-05,0.2,0.02,0.2,0.1084495559334755,0.0,0.0,0.0
200,5.0,4.150006096013556,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.15800262987613678,0.11670646071434021,0.17305074632167816,0.07557700310972681
200,5.0,4.150006096013556,17,edge_flip_vem,,,,594,,,1e-05,0.2,0.02,0.2,0.19852109253406525,0.01865951530635357,0.19956354796886444,1.0
200,5.0,4.150006096013556,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.23291949927806854,0.02327798306941986,0.20627647638320923,0.8888430835988428
200,5.0,4.150006096013556,18,edge_flip_vem,,,,446,,,1e-05,0.2,0.02,0.2,0.2181192934513092,0.020620379596948624,0.18955594301223755,1.0
200,5.0,4.150006096013556,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20950520038604736,0.07107017934322357,0.1710730642080307,0.6497259048318049
200,5.0,4.150006096013556,19,edge_flip_vem,,,,253,,,1e-05,0.2,0.02,0.2,0.1912238746881485,0.019381938502192497,0.19727014005184174,1.0
200,5.0,4.150006096013556,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.15844888985157013,0.11287257820367813,0.1760837584733963,7.261963669849626e-05
200,10.0,1.9953178628215948,0,edge_flip_vem,,,,218,,,1e-05,0.2,0.02,0.2,0.05645307898521423,0.10187028348445892,0.17189039289951324,0.004624087634346936
200,10.0,1.9953178628215948,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18057465553283691,0.08874832093715668,0.17970559000968933,0.3668993933811534
200,10.0,1.9953178628215948,1,edge_flip_vem,,,,232,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10683459788560867,0.0
200,10.0,1.9953178628215948,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20441444218158722,0.06510863453149796,0.19156228005886078,0.5635301829358957
200,10.0,1.9953178628215948,2,edge_flip_vem,,,,189,,,1e-05,0.2,0.02,0.2,0.20252446830272675,0.14082743227481842,0.08200551569461823,0.014260779440164604
200,10.0,1.9953178628215948,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17012566328048706,0.09584587067365646,0.18011580407619476,0.32016951621595313
200,10.0,1.9953178628215948,3,edge_flip_vem,,,,296,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11119502782821655,0.0
200,10.0,1.9953178628215948,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1482914239168167,0.11397691071033478,0.21045953035354614,0.10567740927234813
200,10.0,1.9953178628215948,4,edge_flip_vem,,,,343,,,1e-05,0.2,0.02,0.2,0.002457357244566083,0.07612036168575287,0.14331407845020294,0.007676307897002207
200,10.0,1.9953178628215948,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21292896568775177,0.05351027101278305,0.191269189119339,0.5978208097977262
200,10.0,1.9953178628215948,5,edge_flip_vem,,,,549,,,1e-05,0.2,0.02,0.2,0.2490050196647644,0.19044585525989532,0.09749820828437805,0.0048351814615571875
200,10.0,1.9953178628215948,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19842304289340973,0.10464928299188614,0.14800667762756348,0.09335435548757667
200,10.0,1.9953178628215948,6,edge_flip_vem,,,,824,,,1e-05,0.2,0.02,0.2,0.1283251792192459,0.043600138276815414,0.007442365400493145,0.0049398103911962934
200,10.0,1.9953178628215948,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2153744399547577,0.07790325582027435,0.17433106899261475,0.4493294426706517
200,10.0,1.9953178628215948,7,edge_flip_vem,,,,269,,,1e-05,0.2,0.02,0.2,0.0,0.232428178191185,0.10176211595535278,0.009600256094804405
200,10.0,1.9953178628215948,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1886664181947708,0.08737733960151672,0.16665081679821014,0.3545071071299957
200,10.0,1.9953178628215948,8,edge_flip_vem,,,,317,,,1e-05,0.2,0.02,0.2,0.10213940590620041,0.21324007213115692,0.5,0.006742437358162446
200,10.0,1.9953178628215948,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18816378712654114,0.12135863304138184,0.14716412127017975,0.005010844677765592
200,10.0,1.9953178628215948,9,edge_flip_vem,,,,448,,,1e-05,0.2,0.02,0.2,0.0,0.23903489112854004,0.10977024585008621,0.009600256094804405
200,10.0,1.9953178628215948,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1995048224925995,0.05887867510318756,0.19074663519859314,0.5472148956533329
200,10.0,1.9953178628215948,10,edge_flip_vem,,,,269,,,1e-05,0.2,0.02,0.2,0.16905571520328522,0.11017712950706482,0.053764358162879944,0.0018162358601850257
200,10.0,1.9953178628215948,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18881329894065857,0.0718836709856987,0.20337851345539093,0.4425618149720095
200,10.0,1.9953178628215948,11,edge_flip_vem,,,,709,,,1e-05,0.2,0.02,0.2,0.1400517076253891,0.06462791562080383,0.012185844592750072,0.007676307897002207
200,10.0,1.9953178628215948,11,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.177998885512352,0.11673111468553543,0.19709211587905884,0.001155093248376121
200,10.0,1.9953178628215948,12,edge_flip_vem,,,,802,,,1e-05,0.2,0.02,0.2,0.0,0.2192147672176361,0.1003606915473938,0.009600256094804405
200,10.0,1.9953178628215948,12,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18012337386608124,0.11886836588382721,0.18295656144618988,0.15893759446183986
200,10.0,1.9953178628215948,13,edge_flip_vem,,,,267,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11535725742578506,0.0
200,10.0,1.9953178628215948,13,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16462600231170654,0.1095489040017128,0.1943770945072174,0.24252715675612874
200,10.0,1.9953178628215948,14,edge_flip_vem,,,,545,,,1e-05,0.2,0.02,0.2,0.0,0.05840351805090904,0.13431771099567413,0.006362555582157094
200,10.0,1.9953178628215948,14,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1743580400943756,0.09731368720531464,0.20343679189682007,0.48530695635993815
200,10.0,1.9953178628215948,15,edge_flip_vem,,,,271,,,1e-05,0.2,0.02,0.2,0.11225210130214691,0.0,0.0,0.0
200,10.0,1.9953178628215948,15,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17535598576068878,0.09365467727184296,0.18622878193855286,0.17325362750738088
200,10.0,1.9953178628215948,16,edge_flip_vem,,,,277,,,1e-05,0.2,0.02,0.2,0.10511685162782669,0.0,0.0,0.0
200,10.0,1.9953178628215948,16,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1545698046684265,0.12240943312644958,0.19407835602760315,0.149097107992338
200,10.0,1.9953178628215948,17,edge_flip_vem,,,,288,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11317703872919083,0.0
200,10.0,1.9953178628215948,17,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20017610490322113,0.08096858859062195,0.19161340594291687,0.48828202460613657
200,10.0,1.9953178628215948,18,edge_flip_vem,,,,378,,,1e-05,0.2,0.02,0.2,0.11529119312763214,0.0,0.0,0.0
200,10.0,1.9953178628215948,18,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20071667432785034,0.14543269574642181,0.14235228300094604,0.00392136163442078
200,10.0,1.9953178628215948,19,edge_flip_vem,,,,738,,,1e-05,0.2,0.02,0.2,0.0,0.04570186510682106,0.1230442076921463,0.0012286024500378604
200,10.0,1.9953178628215948,19,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16219092905521393,0.12241814285516739,0.19692544639110565,0.00474814477102929
500,0.1,1605.2166291686756,0,edge_flip_vem,,,,130,,,1e-05,0.2,0.02,0.2,0.2009638547897339,0.020096000283956528,0.2017991989850998,1.0
500,0.1,1605.2166291686756,0,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2249133437871933,0.013965778984129429,0.21104562282562256,0.9663653678534111
500,0.1,1605.2166291686756,1,edge_flip_vem,,,,185,,,1e-05,0.2,0.02,0.2,0.20048192143440247,0.020447999238967896,0.20022490620613098,1.0
500,0.1,1605.2166291686756,1,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19796991348266602,0.043483830988407135,0.19297410547733307,0.7323175824349158
500,0.1,1605.2166291686756,2,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878,1.0
500,0.1,1605.2166291686756,2,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22281596064567566,0.01932637393474579,0.19607391953468323,0.9219578224911567
500,0.1,1605.2166291686756,3,edge_flip_vem,,,,136,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768,1.0
500,0.1,1605.2166291686756,3,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21527116000652313,0.012371719814836979,0.21805042028427124,1.0
500,0.1,1605.2166291686756,4,edge_flip_vem,,,,107,,,1e-05,0.2,0.02,0.2,0.20224899053573608,0.019360000267624855,0.20025703310966492,1.0
500,0.1,1605.2166291686756,4,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2224055677652359,0.017026307061314583,0.2017836719751358,0.9219578224911567
500,0.1,1605.2166291686756,5,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.2008032202720642,0.019680000841617584,0.19980722665786743,1.0
500,0.1,1605.2166291686756,5,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21831020712852478,0.011062096804380417,0.21566565334796906,1.0
500,0.1,1605.2166291686756,6,edge_flip_vem,,,,331,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.020080000162124634,0.1989397555589676,1.0
500,0.1,1605.2166291686756,6,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22583626210689545,0.011796892620623112,0.21382741630077362,1.0
500,0.1,1605.2166291686756,7,edge_flip_vem,,,,221,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.019519999623298645,0.19579117000102997,1.0
500,0.1,1605.2166291686756,7,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2069217562675476,0.01208170223981142,0.22891773283481598,1.0
500,0.1,1605.2166291686756,8,edge_flip_vem,,,,431,,,1e-05,0.2,0.02,0.2,0.20131726562976837,0.020447999238967896,0.20000000298023224,1.0
500,0.1,1605.2166291686756,8,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.23030462861061096,0.012844307348132133,0.21293579041957855,1.0
500,0.1,1605.2166291686756,9,edge_flip_vem,,,,123,,,1e-05,0.2,0.02,0.2,0.20019276440143585,0.020719999447464943,0.19688352942466736,1.0
500,0.1,1605.2166291686756,9,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21939852833747864,0.011188221164047718,0.21183991432189941,1.0
500,0.1,1605.2166291686756,10,edge_flip_vem,,,,289,,,1e-05,0.2,0.02,0.2,0.19823293387889862,0.02027199976146221,0.19810441136360168,1.0
500,0.1,1605.2166291686756,10,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2151338756084442,0.013082493096590042,0.2246362566947937,1.0
500,0.1,1605.2166291686756,11,edge_flip_vem,,,,104,,,1e-05,0.2,0.02,0.2,0.20295582711696625,0.020255999639630318,0.1989397555589676,1.0
500,0.1,1605.2166291686756,11,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2204604148864746,0.011640449054539204,0.2184411585330963,1.0
500,0.1,1605.2166291686756,12,edge_flip_vem,,,,260,,,1e-05,0.2,0.02,0.2,0.19669076800346375,0.019920000806450844,0.1968192756175995,1.0
500,0.1,1605.2166291686756,12,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.209919735789299,0.01766943745315075,0.20734606683254242,0.9071889961593751
500,0.1,1605.2166291686756,13,edge_flip_vem,,,,370,,,1e-05,0.2,0.02,0.2,0.19919678568840027,0.02051199972629547,0.2034698724746704,1.0
500,0.1,1605.2166291686756,13,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21860018372535706,0.012272395193576813,0.22120574116706848,1.0
500,0.1,1605.2166291686756,14,edge_flip_vem,,,,190,,,1e-05,0.2,0.02,0.2,0.20025703310966492,0.020287999883294106,0.20009638369083405,1.0
500,0.1,1605.2166291686756,14,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22889769077301025,0.01238426472991705,0.2140294462442398,1.0
500,0.1,1605.2166291686756,15,edge_flip_vem,,,,216,,,1e-05,0.2,0.02,0.2,0.20221686363220215,0.019791999831795692,0.19791164994239807,1.0
500,0.1,1605.2166291686756,15,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21551460027694702,0.011122584342956543,0.2193940281867981,1.0
500,0.1,1605.2166291686756,16,edge_flip_vem,,,,322,,,1e-05,0.2,0.02,0.2,0.20099598169326782,0.019519999623298645,0.20131726562976837,1.0
500,0.1,1605.2166291686756,16,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19863301515579224,0.018109463155269623,0.22303113341331482,0.9623776396777219
500,0.1,1605.2166291686756,17,edge_flip_vem,,,,225,,,1e-05,0.2,0.02,0.2,0.20591165125370026,0.02070399932563305,0.19855421781539917,1.0
500,0.1,1605.2166291686756,17,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22101841866970062,0.022374184802174568,0.1975736916065216,0.893929656466158
500,0.1,1605.2166291686756,18,edge_flip_vem,,,,118,,,1e-05,0.2,0.02,0.2,0.19926103949546814,0.01934400014579296,0.199421688914299,1.0
500,0.1,1605.2166291686756,18,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21062786877155304,0.012866790406405926,0.21947351098060608,0.981182940453905
500,0.1,1605.2166291686756,19,edge_flip_vem,,,,238,,,1e-05,0.2,0.02,0.2,0.2038232982158661,0.02014400064945221,0.20122088491916656,1.0
500,0.1,1605.2166291686756,19,sbm_dpsgd_all_noised,1492.9944069464532,122.62403657608145,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22695933282375336,0.0168805792927742,0.20056988298892975,0.9663653678534111
500,0.5,75.26107361311833,0,edge_flip_vem,,,,130,,,1e-05,0.2,0.02,0.2,0.2009638547897339,0.020096000283956528,0.2017991989850998,1.0
500,0.5,75.26107361311833,0,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22617225348949432,0.013710682280361652,0.21052990853786469,0.981182940453905
500,0.5,75.26107361311833,1,edge_flip_vem,,,,185,,,1e-05,0.2,0.02,0.2,0.20048192143440247,0.020447999238967896,0.20022490620613098,1.0
500,0.5,75.26107361311833,1,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20489664375782013,0.03021957352757454,0.20007427036762238,0.8410494199500042
500,0.5,75.26107361311833,2,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878,1.0
500,0.5,75.26107361311833,2,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22255811095237732,0.017244644463062286,0.1994684934616089,0.9407271848336156
500,0.5,75.26107361311833,3,edge_flip_vem,,,,136,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768,1.0
500,0.5,75.26107361311833,3,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2157423049211502,0.012435593642294407,0.2179696261882782,1.0
500,0.5,75.26107361311833,4,edge_flip_vem,,,,107,,,1e-05,0.2,0.02,0.2,0.20224899053573608,0.019360000267624855,0.20025703310966492,1.0
500,0.5,75.26107361311833,4,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22086995840072632,0.01886482536792755,0.199087992310524,0.9103679358412615
500,0.5,75.26107361311833,5,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.2008032202720642,0.019680000841617584,0.19980722665786743,1.0
500,0.5,75.26107361311833,5,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21853183209896088,0.011091620661318302,0.21482175588607788,1.0
500,0.5,75.26107361311833,6,edge_flip_vem,,,,331,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.020080000162124634,0.1989397555589676,1.0
500,0.5,75.26107361311833,6,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22807158529758453,0.011681010015308857,0.21254658699035645,1.0
500,0.5,75.26107361311833,7,edge_flip_vem,,,,221,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.019519999623298645,0.19579117000102997,1.0
500,0.5,75.26107361311833,7,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20663438737392426,0.012014495208859444,0.22932612895965576,1.0
500,0.5,75.26107361311833,8,edge_flip_vem,,,,431,,,1e-05,0.2,0.02,0.2,0.20131726562976837,0.020447999238967896,0.20000000298023224,1.0
500,0.5,75.26107361311833,8,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2295437455177307,0.012677183374762535,0.21223315596580505,0.981182940453905
500,0.5,75.26107361311833,9,edge_flip_vem,,,,123,,,1e-05,0.2,0.02,0.2,0.20019276440143585,0.020719999447464943,0.19688352942466736,1.0
500,0.5,75.26107361311833,9,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2203293740749359,0.011173472739756107,0.21089179813861847,1.0
500,0.5,75.26107361311833,10,edge_flip_vem,,,,289,,,1e-05,0.2,0.02,0.2,0.19823293387889862,0.02027199976146221,0.19810441136360168,1.0
500,0.5,75.26107361311833,10,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2147088646888733,0.013197251595556736,0.22547803819179535,1.0
500,0.5,75.26107361311833,11,edge_flip_vem,,,,104,,,1e-05,0.2,0.02,0.2,0.20295582711696625,0.020255999639630318,0.1989397555589676,1.0
500,0.5,75.26107361311833,11,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22011050581932068,0.011516050435602665,0.2181212306022644,1.0
500,0.5,75.26107361311833,12,edge_flip_vem,,,,260,,,1e-05,0.2,0.02,0.2,0.19669076800346375,0.019920000806450844,0.1968192756175995,1.0
500,0.5,75.26107361311833,12,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21637339890003204,0.013956548646092415,0.21106484532356262,0.9663653678534111
500,0.5,75.26107361311833,13,edge_flip_vem,,,,370,,,1e-05,0.2,0.02,0.2,0.19919678568840027,0.02051199972629547,0.2034698724746704,1.0
500,0.5,75.26107361311833,13,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22009116411209106,0.012180812656879425,0.21991543471813202,1.0
