N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,0.1,1605.2121193253029,11,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10750564187765121,0.009469837881624699,0.14740601181983948,0.16921000538958347
1222,0.1,1605.2121193253029,12,edge_flip_vem,,,,281,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,0.1,1605.2121193253029,12,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10226281732320786,0.010576171800494194,0.1504693627357483,0.10968906675937265
1222,0.1,1605.2121193253029,13,edge_flip_vem,,,,245,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.1,1605.2121193253029,13,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.09699264913797379,0.012648128904402256,0.15257197618484497,0.01266067906656117
1222,0.1,1605.2121193253029,14,edge_flip_vem,,,,311,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.1,1605.2121193253029,14,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10075579583644867,0.00967765599489212,0.14833255112171173,0.16983428200760337
1222,0.1,1605.2121193253029,15,edge_flip_vem,,,,299,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.1,1605.2121193253029,15,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1467554122209549,0.009208567440509796,0.10908010601997375,0.1751498633890905
1222,0.1,1605.2121193253029,16,edge_flip_vem,,,,295,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.1,1605.2121193253029,16,sbm_dpsgd_all_noised,1492.990214668161,122.62372215520968,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1354188323020935,0.007466870825737715,0.11322170495986938,0.1696847299803694
